file_name,full_path,extension,length,evidence_score,priority,domains,id_count,ids,doi_count,dois,arxiv_count,arxiv_ids,url_count,urls
TZPID_PROOF_SEARCH_MASTER_ID2300_ID2399.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2300_ID2399.md,.md,438922,15,medium_external_evidence,bessel_wave; gravity_gr; gyromagnetic; topology,116,ID0493; ID0494; ID0701; ID0800; ID1122; ID1133; ID1489; ID1520; ID1538; ID2300; ID2301; ID2302; ID2303; ID2304; ID2305; ID2306; ID2307; ID2308; ID2309; ID2310; ID2311; ID2312; ID2313; ID2314; ID2315; ID2316; ID2317; ID2318; ID2319; ID2320; ID2321; ID2322; ID2323; ID2324; ID2325; ID2326; ID2327; ID2328; ID2329; ID2330; ID2331; ID2332; ID2333; ID2334; ID2335; ID2336; ID2337; ID2338; ID2339; ID2340; ID2341; ID2342; ID2343; ID2344; ID2345; ID2346; ID2347; ID2348; ID2349; ID2350; ID2351; ID2352; ID2353; ID2354; ID2355; ID2356; ID2357; ID2358; ID2359; ID2360; ID2361; ID2362; ID2363; ID2364; ID2365; ID2366; ID2367; ID2368; ID2369; ID2370; ID2371; ID2372; ID2373; ID2374; ID2375; ID2376; ID2377; ID2378; ID2379; ID2380; ID2381; ID2382; ID2383; ID2384; ID2385; ID2386; ID2387; ID2388; ID2389; ID2390; ID2391; ID2392; ID2393; ID2394; ID2395; ID2396; ID2397; ID2398; ID2399; ID2425; ID2475; ID2507; ID2557; ID2568; ID2631; ID2670,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2400_ID2499.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2400_ID2499.md,.md,424867,15,medium_external_evidence,bessel_wave; gravity_gr; gyromagnetic; quantum; topology,127,ID1121; ID1123; ID1124; ID1126; ID1127; ID1128; ID1130; ID1132; ID1133; ID1134; ID1135; ID1136; ID1138; ID1144; ID1145; ID1146; ID1147; ID1151; ID1152; ID1153; ID1154; ID1155; ID1158; ID1159; ID1160; ID1162; ID1165; ID2400; ID2401; ID2402; ID2403; ID2404; ID2405; ID2406; ID2407; ID2408; ID2409; ID2410; ID2411; ID2412; ID2413; ID2414; ID2415; ID2416; ID2417; ID2418; ID2419; ID2420; ID2421; ID2422; ID2423; ID2424; ID2425; ID2426; ID2427; ID2428; ID2429; ID2430; ID2431; ID2432; ID2433; ID2434; ID2435; ID2436; ID2437; ID2438; ID2439; ID2440; ID2441; ID2442; ID2443; ID2444; ID2445; ID2446; ID2447; ID2448; ID2449; ID2450; ID2451; ID2452; ID2453; ID2454; ID2455; ID2456; ID2457; ID2458; ID2459; ID2460; ID2461; ID2462; ID2463; ID2464; ID2465; ID2466; ID2467; ID2468; ID2469; ID2470; ID2471; ID2472; ID2473; ID2474; ID2475; ID2476; ID2477; ID2478; ID2479; ID2480; ID2481; ID2482; ID2483; ID2484; ID2485; ID2486; ID2487; ID2488; ID2489; ID2490; ID2491; ID2492; ID2493; ID2494; ID2495; ID2496; ID2497; ID2498; ID2499,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID0100_ID0199.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID0100_ID0199.md,.md,633839,14,medium_external_evidence,bessel_wave; gravity_gr; gyromagnetic; quantum; topology,101,ID0100; ID0101; ID0102; ID0103; ID0104; ID0105; ID0106; ID0107; ID0108; ID0109; ID0110; ID0111; ID0112; ID0113; ID0114; ID0115; ID0116; ID0117; ID0118; ID0119; ID0120; ID0121; ID0122; ID0123; ID0124; ID0125; ID0126; ID0127; ID0128; ID0129; ID0130; ID0131; ID0132; ID0133; ID0134; ID0135; ID0136; ID0137; ID0138; ID0139; ID0140; ID0141; ID0142; ID0143; ID0144; ID0145; ID0146; ID0147; ID0148; ID0149; ID0150; ID0151; ID0152; ID0153; ID0154; ID0155; ID0156; ID0157; ID0158; ID0159; ID0160; ID0161; ID0162; ID0163; ID0164; ID0165; ID0166; ID0167; ID0168; ID0169; ID0170; ID0171; ID0172; ID0173; ID0174; ID0175; ID0176; ID0177; ID0178; ID0179; ID0180; ID0181; ID0182; ID0183; ID0184; ID0185; ID0186; ID0187; ID0188; ID0189; ID0190; ID0191; ID0192; ID0193; ID0194; ID0195; ID0196; ID0197; ID0198; ID0199; ID0243,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2200_ID2299.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2200_ID2299.md,.md,424856,14,medium_external_evidence,bessel_wave; gravity_gr; topology,116,ID0012; ID0013; ID0035; ID0039; ID0470; ID0472; ID0497; ID1125; ID1280; ID1495; ID1499; ID1500; ID1502; ID1537; ID2200; ID2201; ID2202; ID2203; ID2204; ID2205; ID2206; ID2207; ID2208; ID2209; ID2210; ID2211; ID2212; ID2213; ID2214; ID2215; ID2216; ID2217; ID2218; ID2219; ID2220; ID2221; ID2222; ID2223; ID2224; ID2225; ID2226; ID2227; ID2228; ID2229; ID2230; ID2231; ID2232; ID2233; ID2234; ID2235; ID2236; ID2237; ID2238; ID2239; ID2240; ID2241; ID2242; ID2243; ID2244; ID2245; ID2246; ID2247; ID2248; ID2249; ID2250; ID2251; ID2252; ID2253; ID2254; ID2255; ID2256; ID2257; ID2258; ID2259; ID2260; ID2261; ID2262; ID2263; ID2264; ID2265; ID2266; ID2267; ID2268; ID2269; ID2270; ID2271; ID2272; ID2273; ID2274; ID2275; ID2276; ID2277; ID2278; ID2279; ID2280; ID2281; ID2282; ID2283; ID2284; ID2285; ID2286; ID2287; ID2288; ID2289; ID2290; ID2291; ID2292; ID2293; ID2294; ID2295; ID2296; ID2297; ID2298; ID2299; ID2374; ID2931,0,,0,,0,
chunk200.md,D:\Proofs\chunk200.md,.md,643459,13,medium_external_evidence,bessel_wave; gravity_gr; gyromagnetic; quantum; topology,102,ID0100; ID0101; ID0102; ID0103; ID0104; ID0105; ID0106; ID0107; ID0108; ID0109; ID0110; ID0111; ID0112; ID0113; ID0114; ID0115; ID0116; ID0117; ID0118; ID0119; ID0120; ID0121; ID0122; ID0123; ID0124; ID0125; ID0126; ID0127; ID0128; ID0129; ID0130; ID0131; ID0132; ID0133; ID0134; ID0135; ID0136; ID0137; ID0138; ID0139; ID0140; ID0141; ID0142; ID0143; ID0144; ID0145; ID0146; ID0147; ID0148; ID0149; ID0150; ID0151; ID0152; ID0153; ID0154; ID0155; ID0156; ID0157; ID0158; ID0159; ID0160; ID0161; ID0162; ID0163; ID0164; ID0165; ID0166; ID0167; ID0168; ID0169; ID0170; ID0171; ID0172; ID0173; ID0174; ID0175; ID0176; ID0177; ID0178; ID0179; ID0180; ID0181; ID0182; ID0183; ID0184; ID0185; ID0186; ID0187; ID0188; ID0189; ID0190; ID0191; ID0192; ID0193; ID0194; ID0195; ID0196; ID0197; ID0198; ID0199; ID0200; ID0243,0,,0,,0,
proof501.csv,D:\Proofs\proof501.csv,.csv,3674,11,high_external_evidence,gyromagnetic,2,ID0500; ID0501,2,10.1017/jfm.2015.747; 10.1080/03091929.2022.2107202,1,1706.04129,7,"https://arxiv.org/pdf/1706.04129""; https://eprints.whiterose.ac.uk/id/eprint/202119/1/Magnetoconvection%20in%20a%20rotating%20spherical%20shell%20in%20the%20presence%20of%20a%20uniform%20axial%20magnetic%20field.pdf""; https://mathstoshare.com/2019/12/09/polynomial-pairing-functions/""; https://mathstoshare.com/2019/12/09/polynomial-pairing-functions/#:~:text=; https://mathstoshare.com/2019/12/09/polynomial-pairing-functions/#:~:text=Thus%20there%20are%20at%20least; https://www.math.ens.psl.eu/~dormy/Publications/Dormy16.pdf""; https://www.maths.gla.ac.uk/~rds37/PD.pdf"""
proof599.md,D:\Proofs\proof599.md,.md,5691,11,medium_external_evidence,bessel_wave; gravity_gr; quantum,1,ID0599,0,,0,,3,https://math.mit.edu/classes/18.03/sup/sup7.pdf; https://www.animations.physics.unsw.edu.au/jw/beats.htm; https://www.liverpool.ac.uk/~maryrees/homepagemath191/trigid.pdf
proof2.md,D:\Proofs\proof2.md,.md,55702,10,medium_external_evidence,bessel_wave; cosmology; gravity_gr; gyromagnetic; quantum; topology,101,ID0100; ID0101; ID0102; ID0103; ID0104; ID0105; ID0106; ID0107; ID0108; ID0109; ID0110; ID0111; ID0112; ID0113; ID0114; ID0115; ID0116; ID0117; ID0118; ID0119; ID0120; ID0121; ID0122; ID0123; ID0124; ID0125; ID0126; ID0127; ID0128; ID0129; ID0130; ID0131; ID0132; ID0133; ID0134; ID0135; ID0136; ID0137; ID0138; ID0139; ID0140; ID0141; ID0142; ID0143; ID0144; ID0145; ID0146; ID0147; ID0148; ID0149; ID0150; ID0151; ID0152; ID0153; ID0154; ID0155; ID0156; ID0157; ID0158; ID0159; ID0160; ID0161; ID0162; ID0163; ID0164; ID0165; ID0166; ID0167; ID0168; ID0169; ID0170; ID0171; ID0172; ID0173; ID0174; ID0175; ID0176; ID0177; ID0178; ID0179; ID0180; ID0181; ID0182; ID0183; ID0184; ID0185; ID0186; ID0187; ID0188; ID0189; ID0190; ID0191; ID0192; ID0193; ID0194; ID0195; ID0196; ID0197; ID0198; ID0199; ID0200,0,,0,,0,
proof599.csv,D:\Proofs\proof599.csv,.csv,1701,9,medium_external_evidence,gravity_gr,1,ID0599,0,,0,,5,"https://math.mit.edu/classes/18.03/sup/sup7.pdf""; https://www.animations.physics.unsw.edu.au/jw/beats.htm""; https://www.animations.physics.unsw.edu.au/jw/beats.htm#:~:text=diagram; https://www.animations.physics.unsw.edu.au/jw/beats.htm#:~:text=y_; https://www.liverpool.ac.uk/~maryrees/homepagemath191/trigid.pdf"""
TZPID_PROOF_SEARCH_MASTER_ID1000_ID1099.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID1000_ID1099.md,.md,583064,9,low_or_internal_notes,bessel_wave; gravity_gr; gyromagnetic; topology,135,ID0350; ID0866; ID0867; ID0868; ID0869; ID0870; ID0871; ID0872; ID0873; ID0874; ID0875; ID0876; ID0877; ID0878; ID0879; ID0880; ID0881; ID0882; ID0883; ID0884; ID0885; ID0886; ID0887; ID0888; ID0889; ID0890; ID0891; ID0892; ID0894; ID0895; ID0896; ID0897; ID0898; ID0899; ID0900; ID1000; ID1001; ID1002; ID1003; ID1004; ID1005; ID1006; ID1007; ID1008; ID1009; ID1010; ID1011; ID1012; ID1013; ID1014; ID1015; ID1016; ID1017; ID1018; ID1019; ID1020; ID1021; ID1022; ID1023; ID1024; ID1025; ID1026; ID1027; ID1028; ID1029; ID1030; ID1031; ID1032; ID1033; ID1034; ID1035; ID1036; ID1037; ID1038; ID1039; ID1040; ID1041; ID1042; ID1043; ID1044; ID1045; ID1046; ID1047; ID1048; ID1049; ID1050; ID1051; ID1052; ID1053; ID1054; ID1055; ID1056; ID1057; ID1058; ID1059; ID1060; ID1061; ID1062; ID1063; ID1064; ID1065; ID1066; ID1067; ID1068; ID1069; ID1070; ID1071; ID1072; ID1073; ID1074; ID1075; ID1076; ID1077; ID1078; ID1079; ID1080; ID1081; ID1082; ID1083; ID1084; ID1085; ID1086; ID1087; ID1088; ID1089; ID1090; ID1091; ID1092; ID1093; ID1094; ID1095; ID1096; ID1097; ID1098; ID1099,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2900_ID2999.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2900_ID2999.md,.md,150719,9,low_or_internal_notes,bessel_wave; gravity_gr; gyromagnetic; topology,110,ID0000; ID0047; ID2036; ID2566; ID2719; ID2833; ID2867; ID2876; ID2884; ID2892; ID2900; ID2901; ID2902; ID2903; ID2904; ID2905; ID2906; ID2907; ID2908; ID2909; ID2910; ID2911; ID2912; ID2913; ID2914; ID2915; ID2916; ID2917; ID2918; ID2919; ID2920; ID2921; ID2922; ID2923; ID2924; ID2925; ID2926; ID2927; ID2928; ID2929; ID2930; ID2931; ID2932; ID2933; ID2934; ID2935; ID2936; ID2937; ID2938; ID2939; ID2940; ID2941; ID2942; ID2943; ID2944; ID2945; ID2946; ID2947; ID2948; ID2949; ID2950; ID2951; ID2952; ID2953; ID2954; ID2955; ID2956; ID2957; ID2958; ID2959; ID2960; ID2961; ID2962; ID2963; ID2964; ID2965; ID2966; ID2967; ID2968; ID2969; ID2970; ID2971; ID2972; ID2973; ID2974; ID2975; ID2976; ID2977; ID2978; ID2979; ID2980; ID2981; ID2982; ID2983; ID2984; ID2985; ID2986; ID2987; ID2988; ID2989; ID2990; ID2991; ID2992; ID2993; ID2994; ID2995; ID2996; ID2997; ID2998; ID2999,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID0700_ID0799.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID0700_ID0799.md,.md,568456,8,low_or_internal_notes,bessel_wave; gravity_gr; gyromagnetic; quantum; topology,108,ID0000; ID0007; ID0029; ID0030; ID0074; ID0075; ID0079; ID0472; ID0700; ID0701; ID0702; ID0703; ID0704; ID0705; ID0706; ID0707; ID0708; ID0709; ID0710; ID0711; ID0712; ID0713; ID0714; ID0715; ID0716; ID0717; ID0718; ID0719; ID0720; ID0721; ID0722; ID0723; ID0724; ID0725; ID0726; ID0727; ID0728; ID0729; ID0730; ID0731; ID0732; ID0733; ID0734; ID0735; ID0736; ID0737; ID0738; ID0739; ID0740; ID0741; ID0742; ID0743; ID0744; ID0745; ID0746; ID0747; ID0748; ID0749; ID0750; ID0751; ID0752; ID0753; ID0754; ID0755; ID0756; ID0757; ID0758; ID0759; ID0760; ID0761; ID0762; ID0763; ID0764; ID0765; ID0766; ID0767; ID0768; ID0769; ID0770; ID0771; ID0772; ID0773; ID0774; ID0775; ID0776; ID0777; ID0778; ID0779; ID0780; ID0781; ID0782; ID0783; ID0784; ID0785; ID0786; ID0787; ID0788; ID0789; ID0790; ID0791; ID0792; ID0793; ID0794; ID0795; ID0796; ID0797; ID0798; ID0799,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2500_ID2599.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2500_ID2599.md,.md,428585,8,medium_external_evidence,bessel_wave; gravity_gr; gyromagnetic; quantum; topology,107,ID0253; ID1125; ID1127; ID1177; ID1183; ID1185; ID1255; ID2500; ID2501; ID2502; ID2503; ID2504; ID2505; ID2506; ID2507; ID2508; ID2509; ID2510; ID2511; ID2512; ID2513; ID2514; ID2515; ID2516; ID2517; ID2518; ID2519; ID2520; ID2521; ID2522; ID2523; ID2524; ID2525; ID2526; ID2527; ID2528; ID2529; ID2530; ID2531; ID2532; ID2533; ID2534; ID2535; ID2536; ID2537; ID2538; ID2539; ID2540; ID2541; ID2542; ID2543; ID2544; ID2545; ID2546; ID2547; ID2548; ID2549; ID2550; ID2551; ID2552; ID2553; ID2554; ID2555; ID2556; ID2557; ID2558; ID2559; ID2560; ID2561; ID2562; ID2563; ID2564; ID2565; ID2566; ID2567; ID2568; ID2569; ID2570; ID2571; ID2572; ID2573; ID2574; ID2575; ID2576; ID2577; ID2578; ID2579; ID2580; ID2581; ID2582; ID2583; ID2584; ID2585; ID2586; ID2587; ID2588; ID2589; ID2590; ID2591; ID2592; ID2593; ID2594; ID2595; ID2596; ID2597; ID2598; ID2599,0,,0,,5,"https://elischolar.library.yale.edu/gsas_dissertations/944; https://elischolar.library.yale.edu/gsas_dissertations/944""; https://en.wikipedia.org/w/index.php?title=Dingir&oldid=1282650305; https://en.wiktionary.org/w/index.php?title=\\xc5\\xa1ulmum&oldid=76032897; https://en.wiktionary.org/w/index.php?title=Å¡ulmum&oldid=76032897"
TZPID_PROOF_SEARCH_MASTER_ID2800_ID2899.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2800_ID2899.md,.md,422403,7,low_or_internal_notes,gravity_gr; gyromagnetic; quantum; topology,195,ID0004; ID0040; ID0049; ID0282; ID0601; ID0800; ID1123; ID1125; ID1127; ID1128; ID1132; ID1147; ID1158; ID1162; ID1165; ID1177; ID1183; ID2034; ID2036; ID2037; ID2457; ID2467; ID2471; ID2474; ID2481; ID2484; ID2492; ID2495; ID2496; ID2498; ID2500; ID2501; ID2503; ID2506; ID2512; ID2515; ID2516; ID2523; ID2527; ID2530; ID2534; ID2544; ID2547; ID2549; ID2550; ID2551; ID2552; ID2565; ID2566; ID2567; ID2571; ID2572; ID2573; ID2580; ID2586; ID2588; ID2592; ID2593; ID2597; ID2599; ID2600; ID2601; ID2602; ID2608; ID2612; ID2622; ID2623; ID2627; ID2628; ID2630; ID2635; ID2636; ID2645; ID2647; ID2653; ID2656; ID2657; ID2664; ID2665; ID2667; ID2672; ID2679; ID2683; ID2687; ID2688; ID2690; ID2691; ID2697; ID2701; ID2708; ID2710; ID2712; ID2717; ID2719; ID2721; ID2800; ID2801; ID2802; ID2803; ID2804; ID2805; ID2806; ID2807; ID2808; ID2809; ID2810; ID2811; ID2812; ID2813; ID2814; ID2815; ID2816; ID2817; ID2818; ID2819; ID2820; ID2821; ID2822; ID2823; ID2824; ID2825; ID2826; ID2827; ID2828; ID2829; ID2830; ID2831; ID2832; ID2833; ID2834; ID2835; ID2836; ID2837; ID2838; ID2839; ID2840; ID2841; ID2842; ID2843; ID2844; ID2845; ID2846; ID2847; ID2848; ID2849; ID2850; ID2851; ID2852; ID2853; ID2854; ID2855; ID2856; ID2857; ID2858; ID2859; ID2860; ID2861; ID2862; ID2863; ID2864; ID2865; ID2866; ID2867; ID2868; ID2869; ID2870; ID2871; ID2872; ID2873; ID2874; ID2875; ID2876; ID2877; ID2878; ID2879; ID2880; ID2881; ID2882; ID2883; ID2884; ID2885; ID2886; ID2887; ID2888; ID2889; ID2890; ID2891; ID2892; ID2893; ID2894; ID2895; ID2896; ID2897; ID2898; ID2899,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2000_ID2099.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2000_ID2099.md,.md,419630,4,low_or_internal_notes,gravity_gr; gyromagnetic; quantum,115,ID0431; ID0444; ID0446; ID0456; ID0467; ID0474; ID1121; ID2000; ID2001; ID2002; ID2003; ID2004; ID2005; ID2006; ID2007; ID2008; ID2009; ID2010; ID2011; ID2012; ID2013; ID2014; ID2015; ID2016; ID2017; ID2018; ID2019; ID2020; ID2021; ID2022; ID2023; ID2024; ID2025; ID2026; ID2027; ID2028; ID2029; ID2030; ID2031; ID2032; ID2033; ID2034; ID2035; ID2036; ID2037; ID2038; ID2039; ID2040; ID2041; ID2042; ID2043; ID2044; ID2045; ID2046; ID2047; ID2048; ID2049; ID2050; ID2051; ID2052; ID2053; ID2054; ID2055; ID2056; ID2057; ID2058; ID2059; ID2060; ID2061; ID2062; ID2063; ID2064; ID2065; ID2066; ID2067; ID2068; ID2069; ID2070; ID2071; ID2072; ID2073; ID2074; ID2075; ID2076; ID2077; ID2078; ID2079; ID2080; ID2081; ID2082; ID2083; ID2084; ID2085; ID2086; ID2087; ID2088; ID2089; ID2090; ID2091; ID2092; ID2093; ID2094; ID2095; ID2096; ID2097; ID2098; ID2099; ID2342; ID2345; ID2359; ID2370; ID2405; ID2491; ID2594; ID2699,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2100_ID2199.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2100_ID2199.md,.md,437147,4,low_or_internal_notes,bessel_wave; gravity_gr; gyromagnetic; topology,106,ID0404; ID0425; ID1129; ID1131; ID2100; ID2101; ID2102; ID2103; ID2104; ID2105; ID2106; ID2107; ID2108; ID2109; ID2110; ID2111; ID2112; ID2113; ID2114; ID2115; ID2116; ID2117; ID2118; ID2119; ID2120; ID2121; ID2122; ID2123; ID2124; ID2125; ID2126; ID2127; ID2128; ID2129; ID2130; ID2131; ID2132; ID2133; ID2134; ID2135; ID2136; ID2137; ID2138; ID2139; ID2140; ID2141; ID2142; ID2143; ID2144; ID2145; ID2146; ID2147; ID2148; ID2149; ID2150; ID2151; ID2152; ID2153; ID2154; ID2155; ID2156; ID2157; ID2158; ID2159; ID2160; ID2161; ID2162; ID2163; ID2164; ID2165; ID2166; ID2167; ID2168; ID2169; ID2170; ID2171; ID2172; ID2173; ID2174; ID2175; ID2176; ID2177; ID2178; ID2179; ID2180; ID2181; ID2182; ID2183; ID2184; ID2185; ID2186; ID2187; ID2188; ID2189; ID2190; ID2191; ID2192; ID2193; ID2194; ID2195; ID2196; ID2197; ID2198; ID2199; ID2480; ID2508,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2700_ID2799.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2700_ID2799.md,.md,427125,4,low_or_internal_notes,bessel_wave; cosmology; gravity_gr; gyromagnetic; quantum,185,ID0601; ID0701; ID0800; ID1121; ID1122; ID1489; ID2034; ID2035; ID2036; ID2037; ID2038; ID2039; ID2040; ID2041; ID2042; ID2043; ID2044; ID2045; ID2046; ID2047; ID2048; ID2049; ID2050; ID2051; ID2052; ID2053; ID2305; ID2306; ID2307; ID2308; ID2309; ID2310; ID2314; ID2316; ID2317; ID2318; ID2321; ID2322; ID2329; ID2334; ID2335; ID2337; ID2338; ID2340; ID2342; ID2345; ID2346; ID2349; ID2352; ID2353; ID2354; ID2358; ID2359; ID2365; ID2366; ID2367; ID2368; ID2378; ID2382; ID2383; ID2384; ID2385; ID2386; ID2387; ID2388; ID2394; ID2395; ID2398; ID2400; ID2403; ID2408; ID2413; ID2429; ID2433; ID2436; ID2442; ID2444; ID2446; ID2447; ID2452; ID2453; ID2455; ID2456; ID2557; ID2568; ID2700; ID2701; ID2702; ID2703; ID2704; ID2705; ID2706; ID2707; ID2708; ID2709; ID2710; ID2711; ID2712; ID2713; ID2714; ID2715; ID2716; ID2717; ID2718; ID2719; ID2720; ID2721; ID2722; ID2723; ID2724; ID2725; ID2726; ID2727; ID2728; ID2729; ID2730; ID2731; ID2732; ID2733; ID2734; ID2735; ID2736; ID2737; ID2738; ID2739; ID2740; ID2741; ID2742; ID2743; ID2744; ID2745; ID2746; ID2747; ID2748; ID2749; ID2750; ID2751; ID2752; ID2753; ID2754; ID2755; ID2756; ID2757; ID2758; ID2759; ID2760; ID2761; ID2762; ID2763; ID2764; ID2765; ID2766; ID2767; ID2768; ID2769; ID2770; ID2771; ID2772; ID2773; ID2774; ID2775; ID2776; ID2777; ID2778; ID2779; ID2780; ID2781; ID2782; ID2783; ID2784; ID2785; ID2786; ID2787; ID2788; ID2789; ID2790; ID2791; ID2792; ID2793; ID2794; ID2795; ID2796; ID2797; ID2798; ID2799,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_ID2600_ID2699.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_ID2600_ID2699.md,.md,419211,2,low_or_internal_notes,bessel_wave; gravity_gr; gyromagnetic; topology,114,ID0004; ID0009; ID0010; ID0011; ID0014; ID0037; ID0040; ID0041; ID0046; ID0047; ID0048; ID0049; ID1494; ID1740; ID2600; ID2601; ID2602; ID2603; ID2604; ID2605; ID2606; ID2607; ID2608; ID2609; ID2610; ID2611; ID2612; ID2613; ID2614; ID2615; ID2616; ID2617; ID2618; ID2619; ID2620; ID2621; ID2622; ID2623; ID2624; ID2625; ID2626; ID2627; ID2628; ID2629; ID2630; ID2631; ID2632; ID2633; ID2634; ID2635; ID2636; ID2637; ID2638; ID2639; ID2640; ID2641; ID2642; ID2643; ID2644; ID2645; ID2646; ID2647; ID2648; ID2649; ID2650; ID2651; ID2652; ID2653; ID2654; ID2655; ID2656; ID2657; ID2658; ID2659; ID2660; ID2661; ID2662; ID2663; ID2664; ID2665; ID2666; ID2667; ID2668; ID2669; ID2670; ID2671; ID2672; ID2673; ID2674; ID2675; ID2676; ID2677; ID2678; ID2679; ID2680; ID2681; ID2682; ID2683; ID2684; ID2685; ID2686; ID2687; ID2688; ID2689; ID2690; ID2691; ID2692; ID2693; ID2694; ID2695; ID2696; ID2697; ID2698; ID2699,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_CHUNKS_100_INDEX.md,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_CHUNKS_100_INDEX.md,.md,3783,1,low_or_internal_notes,,60,ID0000; ID0099; ID0100; ID0199; ID0200; ID0299; ID0300; ID0399; ID0400; ID0499; ID0500; ID0599; ID0600; ID0699; ID0700; ID0799; ID0800; ID0899; ID0900; ID0999; ID1000; ID1099; ID1100; ID1199; ID1200; ID1299; ID1300; ID1399; ID1400; ID1499; ID1500; ID1599; ID1600; ID1699; ID1700; ID1799; ID1800; ID1899; ID1900; ID1999; ID2000; ID2099; ID2100; ID2199; ID2200; ID2299; ID2300; ID2399; ID2400; ID2499; ID2500; ID2599; ID2600; ID2699; ID2700; ID2799; ID2800; ID2899; ID2900; ID2999,0,,0,,0,
TZPID_PROOF_SEARCH_MASTER_CHUNKS_100_INDEX.csv,D:\Proofs\tzpid_3000_master_chunks_100\TZPID_PROOF_SEARCH_MASTER_CHUNKS_100_INDEX.csv,.csv,3486,0,low_or_internal_notes,,60,ID0000; ID0099; ID0100; ID0199; ID0200; ID0299; ID0300; ID0399; ID0400; ID0499; ID0500; ID0599; ID0600; ID0699; ID0700; ID0799; ID0800; ID0899; ID0900; ID0999; ID1000; ID1099; ID1100; ID1199; ID1200; ID1299; ID1300; ID1399; ID1400; ID1499; ID1500; ID1599; ID1600; ID1699; ID1700; ID1799; ID1800; ID1899; ID1900; ID1999; ID2000; ID2099; ID2100; ID2199; ID2200; ID2299; ID2300; ID2399; ID2400; ID2499; ID2500; ID2599; ID2600; ID2699; ID2700; ID2799; ID2800; ID2899; ID2900; ID2999,0,,0,,0,
