file_name,stem,full_path,relative_path,length,title,doi_count,doi_list,id_count,ids,equation_like_count,theorem_env_count,bridge_score,sha256,already_in_peer_review,promotion_priority
registry_entry_registry_id_0048_deterministic.tex,registry_entry_registry_id_0048_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0048_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0048_deterministic.tex,3637,registry entry registry id 0048 deterministic,0,,2,ID0002; ID0048,1,0,0,2f773149467adb824b2b301a674863a3ea176f6cf7014b275c11b5a032a8dc1d,no,medium_candidate
registry_entry_registry_id_0048_hybrid_draft.tex,registry_entry_registry_id_0048_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0048_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0048_hybrid_draft.tex,3635,registry entry registry id 0048 hybrid draft,0,,2,ID0002; ID0048,1,0,0,5a591207b8204e1b28270929cc04ce874446365abe65b9978379738847ddb5ad,no,medium_candidate
registry_entry_registry_id_0054_deterministic.tex,registry_entry_registry_id_0054_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0054_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0054_deterministic.tex,3513,registry entry registry id 0054 deterministic,0,,2,ID0002; ID0054,1,0,0,6486bdf17bab24d669f91c2d95d3df9a960136c5d6c0a4d06c3bf306bfc587bf,no,medium_candidate
registry_entry_registry_id_0054_hybrid_draft.tex,registry_entry_registry_id_0054_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0054_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0054_hybrid_draft.tex,3511,registry entry registry id 0054 hybrid draft,0,,2,ID0002; ID0054,1,0,0,5f6e9ba14907e2cbd3de84ed215e9e3edbd3d8884303337f09bb5b58daf1527c,no,medium_candidate
registry_entry_registry_id_0061_deterministic.tex,registry_entry_registry_id_0061_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0061_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0061_deterministic.tex,3493,registry entry registry id 0061 deterministic,0,,2,ID0002; ID0061,1,0,0,9d32f0e9ce991a7d7cf1130f4f5741a3486b009f29e1c02b851b93bfea8d48c7,no,medium_candidate
registry_entry_registry_id_0061_hybrid_draft.tex,registry_entry_registry_id_0061_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0061_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0061_hybrid_draft.tex,3491,registry entry registry id 0061 hybrid draft,0,,2,ID0002; ID0061,1,0,0,4afe45ea4300c067a34d8445376d50f2eca4dc1f957a2917bfeecc1c2fa81d90,no,medium_candidate
registry_entry_registry_id_0069_deterministic.tex,registry_entry_registry_id_0069_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0069_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0069_deterministic.tex,3507,registry entry registry id 0069 deterministic,0,,2,ID0002; ID0069,1,0,0,e5767d20f626f8afdfe250a7905bdb38352ecf78f898909eb1ac4d2d7b45d12f,no,medium_candidate
registry_entry_registry_id_0069_hybrid_draft.tex,registry_entry_registry_id_0069_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0069_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0069_hybrid_draft.tex,3505,registry entry registry id 0069 hybrid draft,0,,2,ID0002; ID0069,1,0,0,b999d646e62d3801de739e1458b9319a9d8beab0b012f5bbe39303dccf1b1c34,no,medium_candidate
registry_entry_registry_id_0085_deterministic.tex,registry_entry_registry_id_0085_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0085_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0085_deterministic.tex,3458,registry entry registry id 0085 deterministic,0,,2,ID0002; ID0085,1,0,0,4aa2afdee4a234b6fd4ef33985bb4f212cabf4beb661f9ffd862ee6f8dfa2ee1,no,medium_candidate
registry_entry_registry_id_0085_hybrid_draft.tex,registry_entry_registry_id_0085_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0085_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0085_hybrid_draft.tex,3456,registry entry registry id 0085 hybrid draft,0,,2,ID0002; ID0085,1,0,0,1f7f62ba60291e3130013855ebe475cfad87f818ef620dba6361aac186281ffe,no,medium_candidate
registry_entry_registry_id_0086_deterministic.tex,registry_entry_registry_id_0086_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0086_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0086_deterministic.tex,3405,registry entry registry id 0086 deterministic,0,,2,ID0002; ID0086,1,0,0,e3f667383309c290969fe814f826d1e0c2035c2dbaf97bf31b32a0e399a71856,no,medium_candidate
registry_entry_registry_id_0086_hybrid_draft.tex,registry_entry_registry_id_0086_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0086_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0086_hybrid_draft.tex,3403,registry entry registry id 0086 hybrid draft,0,,2,ID0002; ID0086,1,0,0,12a07ad9c636daaaacc7b65c4f7d5273a1326b2823ca17ea25bba2af20d96700,no,medium_candidate
registry_entry_registry_id_0087_deterministic.tex,registry_entry_registry_id_0087_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0087_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0087_deterministic.tex,3768,registry entry registry id 0087 deterministic,0,,2,ID0002; ID0087,1,0,0,5c0826b3ef53077a98c884e40c80dc63d4aa938b61262da3caae88f07e0ba3e1,no,medium_candidate
registry_entry_registry_id_0087_hybrid_draft.tex,registry_entry_registry_id_0087_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0087_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0087_hybrid_draft.tex,3766,registry entry registry id 0087 hybrid draft,0,,2,ID0002; ID0087,1,0,0,a63a9b3c6a1e0aca3a61aec14750904ecbbaffc216bd3a79efb0addd123e7f15,no,medium_candidate
registry_entry_registry_id_0088_deterministic.tex,registry_entry_registry_id_0088_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0088_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0088_deterministic.tex,3692,registry entry registry id 0088 deterministic,0,,2,ID0002; ID0088,1,0,0,f308fc334cf7455402ba7c6b778b262198185ee5d41f02c694e522e45ba1f6ea,no,medium_candidate
registry_entry_registry_id_0088_hybrid_draft.tex,registry_entry_registry_id_0088_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0088_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0088_hybrid_draft.tex,3690,registry entry registry id 0088 hybrid draft,0,,2,ID0002; ID0088,1,0,0,06ee646b870265fe3c603682240fdf0144ac7031c35feb6d4394720aa53b0f54,no,medium_candidate
registry_entry_registry_id_0089_deterministic.tex,registry_entry_registry_id_0089_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0089_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0089_deterministic.tex,3514,registry entry registry id 0089 deterministic,0,,2,ID0002; ID0089,1,0,0,6ca090318b5ce4b1f63378ff0e2c77a36a2c6ed404a551979e65e8f8a2db4448,no,medium_candidate
registry_entry_registry_id_0089_hybrid_draft.tex,registry_entry_registry_id_0089_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0089_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0089_hybrid_draft.tex,3512,registry entry registry id 0089 hybrid draft,0,,2,ID0002; ID0089,1,0,0,1287d92ffad2e382c188f1dc3e199480833da10d7f596ac2486d6679fd831e59,no,medium_candidate
registry_entry_registry_id_0090_deterministic.tex,registry_entry_registry_id_0090_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0090_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0090_deterministic.tex,3450,registry entry registry id 0090 deterministic,0,,2,ID0002; ID0090,1,0,0,10b605d830e9ec04a6e0f0315b1201867b89070db57ced84bee1623d577341cc,no,medium_candidate
registry_entry_registry_id_0090_hybrid_draft.tex,registry_entry_registry_id_0090_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0090_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0090_hybrid_draft.tex,3448,registry entry registry id 0090 hybrid draft,0,,2,ID0002; ID0090,1,0,0,c32259f01ccc5d60569a2298d70eada606e4d0ba056bd0b8382bf3160cfb48dd,no,medium_candidate
registry_entry_registry_id_0091_deterministic.tex,registry_entry_registry_id_0091_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0091_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0091_deterministic.tex,3406,registry entry registry id 0091 deterministic,0,,2,ID0002; ID0091,1,0,0,cf2e94739a5b52d7a66fd1226af2171b84512a666fff1be152978dbdb31fcc4e,no,medium_candidate
registry_entry_registry_id_0091_hybrid_draft.tex,registry_entry_registry_id_0091_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0091_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0091_hybrid_draft.tex,3404,registry entry registry id 0091 hybrid draft,0,,2,ID0002; ID0091,1,0,0,4efc727c279c172ce9c64ff6a43809f155540561a25060a8bcf8f61bf4eaab80,no,medium_candidate
registry_entry_registry_id_0092_deterministic.tex,registry_entry_registry_id_0092_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0092_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0092_deterministic.tex,3815,registry entry registry id 0092 deterministic,0,,2,ID0002; ID0092,1,0,0,7e58ce9389b73d986915788495e4db9f9042117b4a892fb9bcf761622a12c852,no,medium_candidate
registry_entry_registry_id_0092_hybrid_draft.tex,registry_entry_registry_id_0092_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0092_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0092_hybrid_draft.tex,3813,registry entry registry id 0092 hybrid draft,0,,2,ID0002; ID0092,1,0,0,054040782c566caab3f870de700c2262afbed98f4a3faba28bf92f0befac71af,no,medium_candidate
registry_entry_registry_id_0093_deterministic.tex,registry_entry_registry_id_0093_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0093_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0093_deterministic.tex,3405,registry entry registry id 0093 deterministic,0,,2,ID0002; ID0093,1,0,0,ebd825660540085006b815bc2220e11f2d2767b46f9a456629d133f67d443db1,no,medium_candidate
registry_entry_registry_id_0093_hybrid_draft.tex,registry_entry_registry_id_0093_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0093_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0093_hybrid_draft.tex,3403,registry entry registry id 0093 hybrid draft,0,,2,ID0002; ID0093,1,0,0,158117890d66d599dfbaa5a624eea2e6527acdcd21e2b3088b6bb554133295c4,no,medium_candidate
registry_entry_registry_id_0094_deterministic.tex,registry_entry_registry_id_0094_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0094_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0094_deterministic.tex,3625,registry entry registry id 0094 deterministic,0,,2,ID0002; ID0094,1,0,0,acfbe6bde9a11b43e919d746cf7de639197b879c4162d07c1a9c0123336626a2,no,medium_candidate
registry_entry_registry_id_0094_hybrid_draft.tex,registry_entry_registry_id_0094_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0094_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0094_hybrid_draft.tex,3623,registry entry registry id 0094 hybrid draft,0,,2,ID0002; ID0094,1,0,0,dea0ffc4c4fef5027c2114af442d67d21fe4b830b65bed5f217442fbb5d6957c,no,medium_candidate
registry_entry_registry_id_0095_deterministic.tex,registry_entry_registry_id_0095_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0095_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0095_deterministic.tex,3832,registry entry registry id 0095 deterministic,0,,2,ID0002; ID0095,1,0,0,a771fe4c4c41869d85c50e1aa2287b5f2d19cdd21676b7ecaaa553705a0a5cdb,no,medium_candidate
registry_entry_registry_id_0095_hybrid_draft.tex,registry_entry_registry_id_0095_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0095_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0095_hybrid_draft.tex,3830,registry entry registry id 0095 hybrid draft,0,,2,ID0002; ID0095,1,0,0,3ead732059dfc9bb9ea68bc438af1c0a42ecb11f51d55aa5c01c932058c0b82e,no,medium_candidate
registry_entry_registry_id_0098_deterministic.tex,registry_entry_registry_id_0098_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0098_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0098_deterministic.tex,3824,registry entry registry id 0098 deterministic,0,,2,ID0002; ID0098,1,0,0,e740902b8bac704ef1078988b0ade2aab059e6f8ea25fe34b0f5e0dbc099af3d,no,medium_candidate
registry_entry_registry_id_0098_hybrid_draft.tex,registry_entry_registry_id_0098_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0098_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0098_hybrid_draft.tex,3822,registry entry registry id 0098 hybrid draft,0,,2,ID0002; ID0098,1,0,0,7cc609d7e9dd910a7ca6515226ea6ff10cb065277d4e122c38765265bd93a07d,no,medium_candidate
registry_entry_registry_id_0105_deterministic.tex,registry_entry_registry_id_0105_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0105_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0105_deterministic.tex,3166,registry entry registry id 0105 deterministic,0,,2,ID0002; ID0105,1,0,0,839d8a87a9f90e3f15462b5a3e1b7903bcd5999cf567d283b76ac0e5df55f03c,no,medium_candidate
registry_entry_registry_id_0105_hybrid_draft.tex,registry_entry_registry_id_0105_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0105_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0105_hybrid_draft.tex,3164,registry entry registry id 0105 hybrid draft,0,,2,ID0002; ID0105,1,0,0,d68f3b2370a2a978858193bedc6e60a68acb881b0bac2dabab08d7936a7f3b19,no,medium_candidate
registry_entry_registry_id_0106_deterministic.tex,registry_entry_registry_id_0106_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0106_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0106_deterministic.tex,3595,registry entry registry id 0106 deterministic,0,,2,ID0002; ID0106,1,0,0,56362ae0db426b3842c5f8e12b62eb931ac9707de27223ff1a65ff433c33228c,no,medium_candidate
registry_entry_registry_id_0106_hybrid_draft.tex,registry_entry_registry_id_0106_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0106_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0106_hybrid_draft.tex,3593,registry entry registry id 0106 hybrid draft,0,,2,ID0002; ID0106,1,0,0,5d848622e2c4b359e23efa33ee1275409e4328ae62d878b34e6982336613ed92,no,medium_candidate
registry_entry_registry_id_0108_deterministic.tex,registry_entry_registry_id_0108_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0108_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0108_deterministic.tex,3412,registry entry registry id 0108 deterministic,0,,2,ID0002; ID0108,1,0,0,170b850a3fcb6da3ba5c8729c3e28a55ce977f764e0c81f843a788bb4ed25b34,no,medium_candidate
registry_entry_registry_id_0108_hybrid_draft.tex,registry_entry_registry_id_0108_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0108_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0108_hybrid_draft.tex,3410,registry entry registry id 0108 hybrid draft,0,,2,ID0002; ID0108,1,0,0,60c498c35582c1c095d363af31c824f6e7c950977cd2673de0b58eabd8529081,no,medium_candidate
registry_entry_registry_id_0109_deterministic.tex,registry_entry_registry_id_0109_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0109_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0109_deterministic.tex,3427,registry entry registry id 0109 deterministic,0,,2,ID0002; ID0109,1,0,0,3cd8dc6bed9d32f5440ab6f1ba39403e80818e61634a68a6652e855b7221eb15,no,medium_candidate
registry_entry_registry_id_0109_hybrid_draft.tex,registry_entry_registry_id_0109_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0109_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0109_hybrid_draft.tex,3425,registry entry registry id 0109 hybrid draft,0,,2,ID0002; ID0109,1,0,0,a47ff9573389059ecc2e7b0b61cdf228a9808eb98f252773fed3f5915e807d21,no,medium_candidate
registry_entry_registry_id_0110_deterministic.tex,registry_entry_registry_id_0110_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0110_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0110_deterministic.tex,3425,registry entry registry id 0110 deterministic,0,,2,ID0002; ID0110,1,0,0,8e8d5e89255dd65bf0b07fe0746c85855a1474d129214578df1f8eaf5e004b1f,no,medium_candidate
registry_entry_registry_id_0110_hybrid_draft.tex,registry_entry_registry_id_0110_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0110_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0110_hybrid_draft.tex,3423,registry entry registry id 0110 hybrid draft,0,,2,ID0002; ID0110,1,0,0,e1f39f471172393698f2d52236625b6db8c1b6e4d94efd481009ce5a0a9bf2dc,no,medium_candidate
registry_entry_registry_id_0112_deterministic.tex,registry_entry_registry_id_0112_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0112_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0112_deterministic.tex,3452,registry entry registry id 0112 deterministic,0,,2,ID0002; ID0112,1,0,0,a5b08fccaec338c70f046d85b0e9799b4628572eafc197bd597fd252ab0d7137,no,medium_candidate
registry_entry_registry_id_0112_hybrid_draft.tex,registry_entry_registry_id_0112_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0112_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0112_hybrid_draft.tex,3450,registry entry registry id 0112 hybrid draft,0,,2,ID0002; ID0112,1,0,0,a637e9c81130a3616c7872383096ae8132e39a5da4c961311d34ec6f8badf1d8,no,medium_candidate
registry_entry_registry_id_0113_deterministic.tex,registry_entry_registry_id_0113_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0113_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0113_deterministic.tex,3444,registry entry registry id 0113 deterministic,0,,2,ID0002; ID0113,1,0,0,c36fb27e96f9e9f59cbd34b9af166f00a9aea17de336ebeeb30a7f3451d65632,no,medium_candidate
registry_entry_registry_id_0113_hybrid_draft.tex,registry_entry_registry_id_0113_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0113_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0113_hybrid_draft.tex,3442,registry entry registry id 0113 hybrid draft,0,,2,ID0002; ID0113,1,0,0,cc0d9ca03a79a3dbfd9b337c8e5e5a1f585ae2565364a9c5ae7f2b70d5c798c6,no,medium_candidate
registry_entry_registry_id_0114_deterministic.tex,registry_entry_registry_id_0114_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0114_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0114_deterministic.tex,3353,registry entry registry id 0114 deterministic,0,,2,ID0002; ID0114,1,0,0,053b4a31332bcd82284506f14b9d396247a7d457883d9a786ea19115e111b633,no,medium_candidate
registry_entry_registry_id_0114_hybrid_draft.tex,registry_entry_registry_id_0114_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0114_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0114_hybrid_draft.tex,3351,registry entry registry id 0114 hybrid draft,0,,2,ID0002; ID0114,1,0,0,5e1d2330c862ab2d82e13777b4135574bfd506d48a332fa6da60341f57d36708,no,medium_candidate
registry_entry_registry_id_0115_deterministic.tex,registry_entry_registry_id_0115_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0115_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0115_deterministic.tex,3175,registry entry registry id 0115 deterministic,0,,2,ID0002; ID0115,1,0,0,e74075cf0dc42f840e3431acdb801d4bf81034aad01ebcedc48ebb98a1b32009,no,medium_candidate
registry_entry_registry_id_0115_hybrid_draft.tex,registry_entry_registry_id_0115_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0115_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0115_hybrid_draft.tex,3173,registry entry registry id 0115 hybrid draft,0,,2,ID0002; ID0115,1,0,0,4eb83cc739295dbc320a25c10e6c8be1c16397ca779c9bda3d7a8dd9ea43fe47,no,medium_candidate
registry_entry_registry_id_0116_deterministic.tex,registry_entry_registry_id_0116_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0116_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0116_deterministic.tex,3711,registry entry registry id 0116 deterministic,0,,2,ID0002; ID0116,1,0,0,490985bb23fe576a96b3f6730d5e046caa16dfb39c5e9b706c66f9c934d0f255,no,medium_candidate
registry_entry_registry_id_0116_hybrid_draft.tex,registry_entry_registry_id_0116_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0116_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0116_hybrid_draft.tex,3709,registry entry registry id 0116 hybrid draft,0,,2,ID0002; ID0116,1,0,0,31b8ad54d36432564ff40faebe12b00b0bfe307869768275da6670032a56628c,no,medium_candidate
registry_entry_registry_id_0117_deterministic.tex,registry_entry_registry_id_0117_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0117_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0117_deterministic.tex,3117,registry entry registry id 0117 deterministic,0,,2,ID0002; ID0117,1,0,0,6de80c21fc53ae81eca2aacb5691865930775881ed8f05010b57c6decbe76ec0,no,medium_candidate
registry_entry_registry_id_0117_hybrid_draft.tex,registry_entry_registry_id_0117_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0117_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0117_hybrid_draft.tex,3115,registry entry registry id 0117 hybrid draft,0,,2,ID0002; ID0117,1,0,0,7cdccf77b9d6d3f3f38f0137e07bca92941a79d24cd9e8f302f44932280f44d3,no,medium_candidate
registry_entry_registry_id_0118_deterministic.tex,registry_entry_registry_id_0118_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0118_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0118_deterministic.tex,3495,registry entry registry id 0118 deterministic,0,,2,ID0002; ID0118,1,0,0,6fb48c61a8a22349625109058b2b1e52b9d930815609859a47c91c192e681b5a,no,medium_candidate
registry_entry_registry_id_0118_hybrid_draft.tex,registry_entry_registry_id_0118_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0118_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0118_hybrid_draft.tex,3493,registry entry registry id 0118 hybrid draft,0,,2,ID0002; ID0118,1,0,0,67518eaa7f8c87010fc8ecdb36fb5db9d4adc0347787d0c2a0efc65605a363f3,no,medium_candidate
registry_entry_registry_id_0120_deterministic.tex,registry_entry_registry_id_0120_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0120_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0120_deterministic.tex,3280,registry entry registry id 0120 deterministic,0,,2,ID0002; ID0120,1,0,0,f2c3844a89be787ce3ab2a831e3c70ff5fb5ed991e30a649fe678d1d2d1cdfd4,no,medium_candidate
registry_entry_registry_id_0120_hybrid_draft.tex,registry_entry_registry_id_0120_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0120_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0120_hybrid_draft.tex,3278,registry entry registry id 0120 hybrid draft,0,,2,ID0002; ID0120,1,0,0,218abeb086efdc5ef09c407a71c75d1607f51a45f17c0059dc377c2a247f039f,no,medium_candidate
registry_entry_registry_id_0121_deterministic.tex,registry_entry_registry_id_0121_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0121_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0121_deterministic.tex,3460,registry entry registry id 0121 deterministic,0,,2,ID0002; ID0121,1,0,0,3b857d347276e8a0a108a002455d3fc734183ccd7661eec13abfed269b8d4e5e,no,medium_candidate
registry_entry_registry_id_0121_hybrid_draft.tex,registry_entry_registry_id_0121_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0121_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0121_hybrid_draft.tex,3458,registry entry registry id 0121 hybrid draft,0,,2,ID0002; ID0121,1,0,0,9397cebf885bd57bb9ddc72a30a9add1fb0fb3a47ab3eb93a9db246c7e15befd,no,medium_candidate
registry_entry_registry_id_0123_deterministic.tex,registry_entry_registry_id_0123_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0123_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0123_deterministic.tex,3594,registry entry registry id 0123 deterministic,0,,2,ID0002; ID0123,1,0,0,a11d4229440d9591a1cba84ac556d1551128c092b47e0c7298e09465a2906da2,no,medium_candidate
registry_entry_registry_id_0123_hybrid_draft.tex,registry_entry_registry_id_0123_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0123_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0123_hybrid_draft.tex,3592,registry entry registry id 0123 hybrid draft,0,,2,ID0002; ID0123,1,0,0,a4eb6aaa5f82834f898d8ef6b9ded3f3ea5def0ab66012b8a8674644166686b9,no,medium_candidate
registry_entry_registry_id_0124_deterministic.tex,registry_entry_registry_id_0124_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0124_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0124_deterministic.tex,3388,registry entry registry id 0124 deterministic,0,,2,ID0002; ID0124,1,0,0,b224efa8f8a8e56342e153af5e091e87991012e2ceac758d7d8dae520da96857,no,medium_candidate
registry_entry_registry_id_0124_hybrid_draft.tex,registry_entry_registry_id_0124_hybrid_draft,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0124_hybrid_draft.tex,TEX_20260224_182530\registry_entry_registry_id_0124_hybrid_draft.tex,3386,registry entry registry id 0124 hybrid draft,0,,2,ID0002; ID0124,1,0,0,8d7f211bd1d8f670e57f027969fada15c49823ad192bb46e53c51684b3e361c8,no,medium_candidate
registry_entry_registry_id_0125_deterministic.tex,registry_entry_registry_id_0125_deterministic,D:\Tex\TEX_20260224_182530\registry_entry_registry_id_0125_deterministic.tex,TEX_20260224_182530\registry_entry_registry_id_0125_deterministic.tex,3569,registry entry registry id 0125 deterministic,0,,2,ID0002; ID0125,1,0,0,df39a7b522cb987a2e812c0631fe835775b8104b76b6f8b7c4aac702503c2471,no,medium_candidate
