scenario,t,rho_vac,j_emerge,rho_matter,total_transfer_density
closed_transfer_unit_reservoir,5.344,0.004776725543316077,0.004776725543316077,0.9952232744566839,1.0
closed_transfer_unit_reservoir,5.348,0.004757656804046333,0.004757656804046333,0.9952423431959536,1.0
closed_transfer_unit_reservoir,5.352,0.004738664187386946,0.004738664187386946,0.995261335812613,1.0
closed_transfer_unit_reservoir,5.356,0.004719747389455653,0.004719747389455653,0.9952802526105443,1.0
closed_transfer_unit_reservoir,5.36,0.004700906107583276,0.004700906107583276,0.9952990938924168,1.0
closed_transfer_unit_reservoir,5.364,0.00468214004030891,0.00468214004030891,0.9953178599596911,1.0
closed_transfer_unit_reservoir,5.368,0.004663448887375071,0.004663448887375071,0.995336551112625,1.0
closed_transfer_unit_reservoir,5.372,0.0046448323497229205,0.0046448323497229205,0.9953551676502771,1.0
closed_transfer_unit_reservoir,5.376,0.004626290129487451,0.004626290129487451,0.9953737098705125,1.0
closed_transfer_unit_reservoir,5.38,0.004607821929992752,0.004607821929992752,0.9953921780700072,1.0
closed_transfer_unit_reservoir,5.384,0.004589427455747229,0.004589427455747229,0.9954105725442528,1.0
closed_transfer_unit_reservoir,5.388,0.00457110641243891,0.00457110641243891,0.995428893587561,1.0
closed_transfer_unit_reservoir,5.392,0.004552858506930703,0.004552858506930703,0.9954471414930693,1.0
closed_transfer_unit_reservoir,5.396,0.004534683447255739,0.004534683447255739,0.9954653165527443,1.0
closed_transfer_unit_reservoir,5.4,0.004516580942612666,0.004516580942612666,0.9954834190573874,1.0
closed_transfer_unit_reservoir,5.404,0.004498550703361034,0.004498550703361034,0.995501449296639,1.0
closed_transfer_unit_reservoir,5.408,0.004480592441016619,0.004480592441016619,0.9955194075589834,1.0
closed_transfer_unit_reservoir,5.412,0.004462705868246852,0.004462705868246852,0.9955372941317532,1.0
closed_transfer_unit_reservoir,5.416,0.004444890698866177,0.004444890698866177,0.9955551093011338,1.0
closed_transfer_unit_reservoir,5.42,0.004427146647831511,0.004427146647831511,0.9955728533521685,1.0
closed_transfer_unit_reservoir,5.424,0.004409473431237654,0.004409473431237654,0.9955905265687623,1.0
closed_transfer_unit_reservoir,5.428,0.004391870766312768,0.004391870766312768,0.9956081292336872,1.0
closed_transfer_unit_reservoir,5.432,0.004374338371413834,0.004374338371413834,0.9956256616285861,1.0
closed_transfer_unit_reservoir,5.436,0.004356875966022165,0.004356875966022165,0.9956431240339778,1.0
closed_transfer_unit_reservoir,5.44,0.004339483270738895,0.004339483270738895,0.9956605167292611,1.0
closed_transfer_unit_reservoir,5.444,0.004322160007280537,0.004322160007280537,0.9956778399927194,1.0
closed_transfer_unit_reservoir,5.448,0.0043049058984744966,0.0043049058984744966,0.9956950941015255,1.0
closed_transfer_unit_reservoir,5.452,0.004287720668254675,0.004287720668254675,0.9957122793317453,1.0
closed_transfer_unit_reservoir,5.456,0.004270604041657012,0.004270604041657012,0.995729395958343,1.0
closed_transfer_unit_reservoir,5.46,0.004253555744815125,0.004253555744815125,0.9957464442551849,1.0
closed_transfer_unit_reservoir,5.464,0.004236575504955896,0.004236575504955896,0.9957634244950441,1.0
closed_transfer_unit_reservoir,5.468,0.004219663050395129,0.004219663050395129,0.9957803369496049,1.0
closed_transfer_unit_reservoir,5.472,0.004202818110533184,0.004202818110533184,0.9957971818894669,1.0
closed_transfer_unit_reservoir,5.476,0.004186040415850672,0.004186040415850672,0.9958139595841493,1.0
closed_transfer_unit_reservoir,5.48,0.0041693296979041115,0.0041693296979041115,0.9958306703020959,1.0
closed_transfer_unit_reservoir,5.484,0.004152685689321667,0.004152685689321667,0.9958473143106783,1.0
closed_transfer_unit_reservoir,5.488,0.0041361081237988396,0.0041361081237988396,0.9958638918762012,1.0
closed_transfer_unit_reservoir,5.492,0.004119596736094233,0.004119596736094233,0.9958804032639058,1.0
closed_transfer_unit_reservoir,5.496,0.004103151262025285,0.004103151262025285,0.9958968487379747,1.0
closed_transfer_unit_reservoir,5.5,0.004086771438464067,0.004086771438464067,0.995913228561536,1.0
closed_transfer_unit_reservoir,5.504,0.004070457003333049,0.004070457003333049,0.9959295429966669,1.0
closed_transfer_unit_reservoir,5.508,0.004054207695600917,0.004054207695600917,0.9959457923043991,1.0
closed_transfer_unit_reservoir,5.512,0.004038023255278409,0.004038023255278409,0.9959619767447216,1.0
closed_transfer_unit_reservoir,5.516,0.004021903423414124,0.004021903423414124,0.9959780965765859,1.0
closed_transfer_unit_reservoir,5.52,0.00400584794209042,0.00400584794209042,0.9959941520579095,1.0
closed_transfer_unit_reservoir,5.524,0.003989856554419244,0.003989856554419244,0.9960101434455808,1.0
closed_transfer_unit_reservoir,5.528,0.0039739290045380585,0.0039739290045380585,0.9960260709954619,1.0
closed_transfer_unit_reservoir,5.532,0.003958065037605719,0.003958065037605719,0.9960419349623942,1.0
closed_transfer_unit_reservoir,5.536,0.003942264399798424,0.003942264399798424,0.9960577356002016,1.0
closed_transfer_unit_reservoir,5.54,0.003926526838305624,0.003926526838305624,0.9960734731616944,1.0
closed_transfer_unit_reservoir,5.544,0.003910852101326006,0.003910852101326006,0.996089147898674,1.0
closed_transfer_unit_reservoir,5.548,0.0038952399380634377,0.0038952399380634377,0.9961047600619366,1.0
closed_transfer_unit_reservoir,5.552,0.00387969009872298,0.00387969009872298,0.996120309901277,1.0
closed_transfer_unit_reservoir,5.556,0.0038642023345068655,0.0038642023345068655,0.9961357976654931,1.0
closed_transfer_unit_reservoir,5.56,0.0038487763976105425,0.0038487763976105425,0.9961512236023895,1.0
closed_transfer_unit_reservoir,5.564,0.0038334120412186856,0.0038334120412186856,0.9961665879587813,1.0
closed_transfer_unit_reservoir,5.568,0.003818109019501271,0.003818109019501271,0.9961818909804987,1.0
closed_transfer_unit_reservoir,5.572,0.003802867087609618,0.003802867087609618,0.9961971329123904,1.0
closed_transfer_unit_reservoir,5.576,0.003787686001672498,0.003787686001672498,0.9962123139983275,1.0
closed_transfer_unit_reservoir,5.58,0.0037725655187922052,0.0037725655187922052,0.9962274344812078,1.0
closed_transfer_unit_reservoir,5.584,0.003757505397040698,0.003757505397040698,0.9962424946029593,1.0
closed_transfer_unit_reservoir,5.588,0.0037425053954557004,0.0037425053954557004,0.9962574946045443,1.0
closed_transfer_unit_reservoir,5.592,0.0037275652740368734,0.0037275652740368734,0.9962724347259632,1.0
closed_transfer_unit_reservoir,5.596,0.0037126847937419493,0.0037126847937419493,0.996287315206258,1.0
closed_transfer_unit_reservoir,5.6,0.003697863716482932,0.003697863716482932,0.996302136283517,1.0
closed_transfer_unit_reservoir,5.604,0.0036831018051222634,0.0036831018051222634,0.9963168981948778,1.0
closed_transfer_unit_reservoir,5.608,0.0036683988234690527,0.0036683988234690527,0.996331601176531,1.0
closed_transfer_unit_reservoir,5.612,0.0036537545362752733,0.0036537545362752733,0.9963462454637247,1.0
closed_transfer_unit_reservoir,5.616,0.0036391687092320246,0.0036391687092320246,0.996360831290768,1.0
closed_transfer_unit_reservoir,5.62,0.0036246411089657558,0.0036246411089657558,0.9963753588910342,1.0
closed_transfer_unit_reservoir,5.624,0.0036101715030345594,0.0036101715030345594,0.9963898284969654,1.0
closed_transfer_unit_reservoir,5.628,0.003595759659924426,0.003595759659924426,0.9964042403400756,1.0
closed_transfer_unit_reservoir,5.632,0.0035814053490455635,0.0035814053490455635,0.9964185946509544,1.0
closed_transfer_unit_reservoir,5.636,0.003567108340728686,0.003567108340728686,0.9964328916592713,1.0
closed_transfer_unit_reservoir,5.64,0.003552868406221362,0.003552868406221362,0.9964471315937786,1.0
closed_transfer_unit_reservoir,5.644,0.0035386853176843287,0.0035386853176843287,0.9964613146823157,1.0
closed_transfer_unit_reservoir,5.648,0.0035245588481878734,0.0035245588481878734,0.9964754411518121,1.0
closed_transfer_unit_reservoir,5.652,0.0035104887717081765,0.0035104887717081765,0.9964895112282918,1.0
closed_transfer_unit_reservoir,5.656,0.0034964748631237208,0.0034964748631237208,0.9965035251368762,1.0
closed_transfer_unit_reservoir,5.66,0.003482516898211663,0.003482516898211663,0.9965174831017883,1.0
closed_transfer_unit_reservoir,5.664,0.003468614653644274,0.003468614653644274,0.9965313853463558,1.0
closed_transfer_unit_reservoir,5.668,0.003454767906985337,0.003454767906985337,0.9965452320930147,1.0
closed_transfer_unit_reservoir,5.672,0.003440976436686617,0.003440976436686617,0.9965590235633134,1.0
closed_transfer_unit_reservoir,5.676,0.003427240022084288,0.003427240022084288,0.9965727599779157,1.0
closed_transfer_unit_reservoir,5.68,0.0034135584433954303,0.0034135584433954303,0.9965864415566046,1.0
closed_transfer_unit_reservoir,5.684,0.0033999314817144866,0.0033999314817144866,0.9966000685182855,1.0
closed_transfer_unit_reservoir,5.688,0.003386358919009785,0.003386358919009785,0.9966136410809903,1.0
closed_transfer_unit_reservoir,5.692,0.0033728405381200266,0.0033728405381200266,0.99662715946188,1.0
closed_transfer_unit_reservoir,5.696,0.003359376122750836,0.003359376122750836,0.9966406238772492,1.0
closed_transfer_unit_reservoir,5.7,0.003345965457471272,0.003345965457471272,0.9966540345425288,1.0
closed_transfer_unit_reservoir,5.704,0.0033326083277104117,0.0033326083277104117,0.9966673916722896,1.0
closed_transfer_unit_reservoir,5.708,0.003319304519753888,0.003319304519753888,0.9966806954802461,1.0
closed_transfer_unit_reservoir,5.712,0.0033060538207404944,0.0033060538207404944,0.9966939461792595,1.0
closed_transfer_unit_reservoir,5.716,0.0032928560186587593,0.0032928560186587593,0.9967071439813412,1.0
closed_transfer_unit_reservoir,5.72,0.003279710902343573,0.003279710902343573,0.9967202890976564,1.0
closed_transfer_unit_reservoir,5.724,0.0032666182614727885,0.0032666182614727885,0.9967333817385272,1.0
closed_transfer_unit_reservoir,5.728,0.0032535778865638784,0.0032535778865638784,0.9967464221134361,1.0
closed_transfer_unit_reservoir,5.732,0.0032405895689705607,0.0032405895689705607,0.9967594104310294,1.0
closed_transfer_unit_reservoir,5.736,0.0032276531008794815,0.0032276531008794815,0.9967723468991205,1.0
closed_transfer_unit_reservoir,5.74,0.00321476827530687,0.00321476827530687,0.9967852317246931,1.0
closed_transfer_unit_reservoir,5.744,0.0032019348860952484,0.0032019348860952484,0.9967980651139048,1.0
closed_transfer_unit_reservoir,5.748,0.003189152727910109,0.003189152727910109,0.9968108472720899,1.0
closed_transfer_unit_reservoir,5.752,0.0031764215962366547,0.0031764215962366547,0.9968235784037633,1.0
closed_transfer_unit_reservoir,5.756,0.003163741287376501,0.003163741287376501,0.9968362587126235,1.0
closed_transfer_unit_reservoir,5.76,0.0031511115984444414,0.0031511115984444414,0.9968488884015556,1.0
closed_transfer_unit_reservoir,5.764,0.0031385323273651774,0.0031385323273651774,0.9968614676726348,1.0
closed_transfer_unit_reservoir,5.768,0.0031260032728701098,0.0031260032728701098,0.9968739967271298,1.0
closed_transfer_unit_reservoir,5.772,0.0031135242344940933,0.0031135242344940933,0.9968864757655059,1.0
closed_transfer_unit_reservoir,5.776,0.0031010950125722535,0.0031010950125722535,0.9968989049874277,1.0
closed_transfer_unit_reservoir,5.78,0.0030887154082367687,0.0030887154082367687,0.9969112845917633,1.0
closed_transfer_unit_reservoir,5.784,0.003076385223413711,0.003076385223413711,0.9969236147765863,1.0
closed_transfer_unit_reservoir,5.788,0.003064104260819855,0.003064104260819855,0.9969358957391802,1.0
closed_transfer_unit_reservoir,5.792,0.0030518723239595425,0.0030518723239595425,0.9969481276760405,1.0
closed_transfer_unit_reservoir,5.796,0.0030396892171215173,0.0030396892171215173,0.9969603107828785,1.0
closed_transfer_unit_reservoir,5.8,0.0030275547453758153,0.0030275547453758153,0.9969724452546241,1.0
closed_transfer_unit_reservoir,5.804,0.0030154687145706243,0.0030154687145706243,0.9969845312854294,1.0
closed_transfer_unit_reservoir,5.808,0.0030034309313291996,0.0030034309313291996,0.9969965690686708,1.0
closed_transfer_unit_reservoir,5.812,0.0029914412030467466,0.0029914412030467466,0.9970085587969533,1.0
closed_transfer_unit_reservoir,5.816,0.0029794993378873622,0.0029794993378873622,0.9970205006621127,1.0
closed_transfer_unit_reservoir,5.82,0.002967605144780944,0.002967605144780944,0.9970323948552191,1.0
closed_transfer_unit_reservoir,5.824,0.002955758433420154,0.002955758433420154,0.9970442415665799,1.0
closed_transfer_unit_reservoir,5.828,0.0029439590142573526,0.0029439590142573526,0.9970560409857426,1.0
closed_transfer_unit_reservoir,5.832,0.002932206698501586,0.002932206698501586,0.9970677933014984,1.0
closed_transfer_unit_reservoir,5.836,0.002920501298115547,0.002920501298115547,0.9970794987018845,1.0
closed_transfer_unit_reservoir,5.84,0.002908842625812584,0.002908842625812584,0.9970911573741874,1.0
closed_transfer_unit_reservoir,5.844,0.002897230495053687,0.002897230495053687,0.9971027695049464,1.0
closed_transfer_unit_reservoir,5.848,0.0028856647200445214,0.0028856647200445214,0.9971143352799555,1.0
closed_transfer_unit_reservoir,5.852,0.0028741451157324343,0.0028741451157324343,0.9971258548842675,1.0
closed_transfer_unit_reservoir,5.856,0.002862671497803517,0.002862671497803517,0.9971373285021965,1.0
closed_transfer_unit_reservoir,5.86,0.0028512436826796323,0.0028512436826796323,0.9971487563173204,1.0
closed_transfer_unit_reservoir,5.864,0.0028398614875154993,0.0028398614875154993,0.9971601385124845,1.0
closed_transfer_unit_reservoir,5.868,0.002828524730195748,0.002828524730195748,0.9971714752698042,1.0
closed_transfer_unit_reservoir,5.872,0.002817233229332024,0.002817233229332024,0.997182766770668,1.0
closed_transfer_unit_reservoir,5.876,0.002805986804260068,0.002805986804260068,0.99719401319574,1.0
closed_transfer_unit_reservoir,5.88,0.0027947852750368437,0.0027947852750368437,0.9972052147249632,1.0
closed_transfer_unit_reservoir,5.884,0.0027836284624376396,0.0027836284624376396,0.9972163715375624,1.0
closed_transfer_unit_reservoir,5.888,0.002772516187953221,0.002772516187953221,0.9972274838120467,1.0
closed_transfer_unit_reservoir,5.892,0.0027614482737869546,0.0027614482737869546,0.997238551726213,1.0
closed_transfer_unit_reservoir,5.896,0.002750424542851982,0.002750424542851982,0.997249575457148,1.0
closed_transfer_unit_reservoir,5.9,0.0027394448187683684,0.0027394448187683684,0.9972605551812316,1.0
closed_transfer_unit_reservoir,5.904,0.0027285089258602987,0.0027285089258602987,0.9972714910741397,1.0
closed_transfer_unit_reservoir,5.908,0.0027176166891532487,0.0027176166891532487,0.9972823833108467,1.0
closed_transfer_unit_reservoir,5.912,0.002706767934371204,0.002706767934371204,0.9972932320656288,1.0
closed_transfer_unit_reservoir,5.916,0.0026959624879338505,0.0026959624879338505,0.9973040375120662,1.0
closed_transfer_unit_reservoir,5.92,0.0026852001769538205,0.0026852001769538205,0.9973147998230462,1.0
closed_transfer_unit_reservoir,5.924,0.0026744808292339037,0.0026744808292339037,0.9973255191707661,1.0
closed_transfer_unit_reservoir,5.928,0.0026638042732643123,0.0026638042732643123,0.9973361957267357,1.0
closed_transfer_unit_reservoir,5.932,0.002653170338219919,0.002653170338219919,0.9973468296617801,1.0
closed_transfer_unit_reservoir,5.936,0.0026425788539575406,0.0026425788539575406,0.9973574211460424,1.0
closed_transfer_unit_reservoir,5.94,0.0026320296510131984,0.0026320296510131984,0.9973679703489868,1.0
closed_transfer_unit_reservoir,5.944,0.0026215225605994243,0.0026215225605994243,0.9973784774394006,1.0
closed_transfer_unit_reservoir,5.948,0.0026110574146025432,0.0026110574146025432,0.9973889425853975,1.0
closed_transfer_unit_reservoir,5.952,0.0026006340455800013,0.0026006340455800013,0.99739936595442,1.0
closed_transfer_unit_reservoir,5.956,0.002590252286757666,0.002590252286757666,0.9974097477132423,1.0
closed_transfer_unit_reservoir,5.96,0.00257991197202718,0.00257991197202718,0.9974200880279728,1.0
closed_transfer_unit_reservoir,5.964,0.0025696129359432823,0.0025696129359432823,0.9974303870640567,1.0
closed_transfer_unit_reservoir,5.968,0.0025593550137211806,0.0025593550137211806,0.9974406449862788,1.0
closed_transfer_unit_reservoir,5.972,0.0025491380412338955,0.0025491380412338955,0.9974508619587661,1.0
closed_transfer_unit_reservoir,5.976,0.0025389618550096544,0.0025389618550096544,0.9974610381449903,1.0
closed_transfer_unit_reservoir,5.98,0.0025288262922292556,0.0025288262922292556,0.9974711737077707,1.0
closed_transfer_unit_reservoir,5.984,0.0025187311907234828,0.0025187311907234828,0.9974812688092766,1.0
closed_transfer_unit_reservoir,5.988,0.0025086763889704926,0.0025086763889704926,0.9974913236110295,1.0
closed_transfer_unit_reservoir,5.992,0.0024986617260932464,0.0024986617260932464,0.9975013382739067,1.0
closed_transfer_unit_reservoir,5.996,0.0024886870418569206,0.0024886870418569206,0.9975113129581431,1.0
closed_transfer_unit_reservoir,6.0,0.0024787521766663585,0.0024787521766663585,0.9975212478233336,1.0
closed_transfer_unit_reservoir,6.004,0.002468856971563503,0.002468856971563503,0.9975311430284365,1.0
closed_transfer_unit_reservoir,6.008,0.0024590012682248596,0.0024590012682248596,0.9975409987317752,1.0
closed_transfer_unit_reservoir,6.012,0.0024491849089589685,0.0024491849089589685,0.997550815091041,1.0
closed_transfer_unit_reservoir,6.016,0.002439407736703868,0.002439407736703868,0.9975605922632962,1.0
closed_transfer_unit_reservoir,6.02,0.0024296695950245975,0.0024296695950245975,0.9975703304049754,1.0
closed_transfer_unit_reservoir,6.024,0.0024199703281106784,0.0024199703281106784,0.9975800296718893,1.0
closed_transfer_unit_reservoir,6.028,0.002410309780773637,0.002410309780773637,0.9975896902192264,1.0
closed_transfer_unit_reservoir,6.032,0.002400687798444506,0.002400687798444506,0.9975993122015555,1.0
closed_transfer_unit_reservoir,6.036,0.002391104227171367,0.002391104227171367,0.9976088957728286,1.0
closed_transfer_unit_reservoir,6.04,0.0023815589136168707,0.0023815589136168707,0.9976184410863831,1.0
closed_transfer_unit_reservoir,6.044,0.002372051705055801,0.002372051705055801,0.9976279482949442,1.0
closed_transfer_unit_reservoir,6.048,0.002362582449372614,0.002362582449372614,0.9976374175506274,1.0
closed_transfer_unit_reservoir,6.052,0.002353150995059021,0.002353150995059021,0.9976468490049409,1.0
closed_transfer_unit_reservoir,6.056,0.002343757191211547,0.002343757191211547,0.9976562428087885,1.0
closed_transfer_unit_reservoir,6.06,0.002334400887529135,0.002334400887529135,0.9976655991124709,1.0
closed_transfer_unit_reservoir,6.064,0.002325081934310722,0.002325081934310722,0.9976749180656893,1.0
closed_transfer_unit_reservoir,6.068,0.0023158001824528616,0.0023158001824528616,0.9976841998175472,1.0
closed_transfer_unit_reservoir,6.072,0.0023065554834473226,0.0023065554834473226,0.9976934445165527,1.0
closed_transfer_unit_reservoir,6.076,0.0022973476893787268,0.0022973476893787268,0.9977026523106213,1.0
closed_transfer_unit_reservoir,6.08,0.0022881766529221693,0.0022881766529221693,0.9977118233470779,1.0
closed_transfer_unit_reservoir,6.084,0.002279042227340875,0.002279042227340875,0.9977209577726591,1.0
closed_transfer_unit_reservoir,6.088,0.002269944266483836,0.002269944266483836,0.9977300557335161,1.0
closed_transfer_unit_reservoir,6.092,0.002260882624783488,0.002260882624783488,0.9977391173752165,1.0
closed_transfer_unit_reservoir,6.096,0.002251857157253367,0.002251857157253367,0.9977481428427466,1.0
closed_transfer_unit_reservoir,6.1,0.0022428677194858034,0.0022428677194858034,0.9977571322805142,1.0
closed_transfer_unit_reservoir,6.104,0.0022339141676495974,0.0022339141676495974,0.9977660858323504,1.0
closed_transfer_unit_reservoir,6.108,0.002224996358487733,0.002224996358487733,0.9977750036415123,1.0
closed_transfer_unit_reservoir,6.112,0.0022161141493150685,0.0022161141493150685,0.9977838858506849,1.0
closed_transfer_unit_reservoir,6.116,0.0022072673980160725,0.0022072673980160725,0.997792732601984,1.0
closed_transfer_unit_reservoir,6.12,0.0021984559630425313,0.0021984559630425313,0.9978015440369574,1.0
closed_transfer_unit_reservoir,6.124,0.002189679703411301,0.002189679703411301,0.9978103202965887,1.0
closed_transfer_unit_reservoir,6.128,0.0021809384787020362,0.0021809384787020362,0.997819061521298,1.0
closed_transfer_unit_reservoir,6.132,0.00217223214905496,0.00217223214905496,0.9978277678509451,1.0
closed_transfer_unit_reservoir,6.136,0.002163560575168607,0.002163560575168607,0.9978364394248314,1.0
closed_transfer_unit_reservoir,6.14,0.002154923618297615,0.002154923618297615,0.9978450763817024,1.0
closed_transfer_unit_reservoir,6.144,0.0021463211402504854,0.0021463211402504854,0.9978536788597495,1.0
closed_transfer_unit_reservoir,6.148,0.0021377530033873902,0.0021377530033873902,0.9978622469966126,1.0
closed_transfer_unit_reservoir,6.152,0.0021292190706179524,0.0021292190706179524,0.9978707809293821,1.0
closed_transfer_unit_reservoir,6.156,0.00212071920539907,0.00212071920539907,0.997879280794601,1.0
closed_transfer_unit_reservoir,6.16,0.002112253271732714,0.002112253271732714,0.9978877467282673,1.0
closed_transfer_unit_reservoir,6.164,0.002103821134163769,0.002103821134163769,0.9978961788658363,1.0
closed_transfer_unit_reservoir,6.168,0.0020954226577778504,0.0020954226577778504,0.9979045773422222,1.0
closed_transfer_unit_reservoir,6.172,0.0020870577081991606,0.0020870577081991606,0.9979129422918008,1.0
closed_transfer_unit_reservoir,6.176,0.002078726151588324,0.002078726151588324,0.9979212738484117,1.0
closed_transfer_unit_reservoir,6.18,0.0020704278546402606,0.0020704278546402606,0.9979295721453597,1.0
closed_transfer_unit_reservoir,6.184,0.002062162684582039,0.002062162684582039,0.997937837315418,1.0
closed_transfer_unit_reservoir,6.188,0.002053930509170765,0.002053930509170765,0.9979460694908292,1.0
closed_transfer_unit_reservoir,6.192,0.0020457311966914533,0.0020457311966914533,0.9979542688033085,1.0
closed_transfer_unit_reservoir,6.196,0.002037564615954933,0.002037564615954933,0.997962435384045,1.0
closed_transfer_unit_reservoir,6.2,0.002029430636295734,0.002029430636295734,0.9979705693637043,1.0
closed_transfer_unit_reservoir,6.204,0.0020213291275700124,0.0020213291275700124,0.99797867087243,1.0
closed_transfer_unit_reservoir,6.208,0.0020132599601534514,0.0020132599601534514,0.9979867400398466,1.0
closed_transfer_unit_reservoir,6.212,0.0020052230049392044,0.0020052230049392044,0.9979947769950608,1.0
closed_transfer_unit_reservoir,6.216,0.0019972181333358127,0.0019972181333358127,0.9980027818666641,1.0
closed_transfer_unit_reservoir,6.22,0.0019892452172651635,0.0019892452172651635,0.9980107547827348,1.0
closed_transfer_unit_reservoir,6.224,0.001981304129160426,0.001981304129160426,0.9980186958708396,1.0
closed_transfer_unit_reservoir,6.228,0.001973394741964025,0.001973394741964025,0.998026605258036,1.0
closed_transfer_unit_reservoir,6.232,0.0019655169291255925,0.0019655169291255925,0.9980344830708744,1.0
closed_transfer_unit_reservoir,6.236,0.0019576705645999587,0.0019576705645999587,0.9980423294354,1.0
closed_transfer_unit_reservoir,6.24,0.0019498555228451206,0.0019498555228451206,0.9980501444771549,1.0
closed_transfer_unit_reservoir,6.244,0.0019420716788202466,0.0019420716788202466,0.9980579283211798,1.0
closed_transfer_unit_reservoir,6.248,0.001934318907983663,0.001934318907983663,0.9980656810920163,1.0
closed_transfer_unit_reservoir,6.252,0.0019265970862908743,0.0019265970862908743,0.9980734029137092,1.0
closed_transfer_unit_reservoir,6.256,0.0019189060901925654,0.0019189060901925654,0.9980810939098075,1.0
closed_transfer_unit_reservoir,6.26,0.0019112457966326377,0.0019112457966326377,0.9980887542033674,1.0
closed_transfer_unit_reservoir,6.264,0.001903616083046228,0.001903616083046228,0.9980963839169538,1.0
closed_transfer_unit_reservoir,6.268,0.001896016827357759,0.001896016827357759,0.9981039831726423,1.0
closed_transfer_unit_reservoir,6.272,0.0018884479079789745,0.0018884479079789745,0.9981115520920211,1.0
closed_transfer_unit_reservoir,6.276,0.0018809092038070063,0.0018809092038070063,0.998119090796193,1.0
closed_transfer_unit_reservoir,6.28,0.0018734005942224233,0.0018734005942224233,0.9981265994057775,1.0
closed_transfer_unit_reservoir,6.284,0.0018659219590873154,0.0018659219590873154,0.9981340780409127,1.0
closed_transfer_unit_reservoir,6.288,0.0018584731787433578,0.0018584731787433578,0.9981415268212567,1.0
closed_transfer_unit_reservoir,6.292,0.001851054134009909,0.001851054134009909,0.9981489458659901,1.0
closed_transfer_unit_reservoir,6.296,0.001843664706182092,0.001843664706182092,0.9981563352938179,1.0
closed_transfer_unit_reservoir,6.3,0.0018363047770289071,0.0018363047770289071,0.9981636952229711,1.0
closed_transfer_unit_reservoir,6.304,0.0018289742287913276,0.0018289742287913276,0.9981710257712086,1.0
closed_transfer_unit_reservoir,6.308,0.0018216729441804284,0.0018216729441804284,0.9981783270558195,1.0
closed_transfer_unit_reservoir,6.312,0.0018144008063754968,0.0018144008063754968,0.9981855991936245,1.0
closed_transfer_unit_reservoir,6.316,0.0018071576990221763,0.0018071576990221763,0.9981928423009778,1.0
closed_transfer_unit_reservoir,6.32,0.0017999435062305911,0.0017999435062305911,0.9982000564937694,1.0
closed_transfer_unit_reservoir,6.324,0.001792758112573506,0.001792758112573506,0.9982072418874265,1.0
closed_transfer_unit_reservoir,6.328,0.001785601403084466,0.001785601403084466,0.9982143985969155,1.0
closed_transfer_unit_reservoir,6.332,0.0017784732632559698,0.0017784732632559698,0.998221526736744,1.0
closed_transfer_unit_reservoir,6.336,0.001771373579037625,0.001771373579037625,0.9982286264209623,1.0
closed_transfer_unit_reservoir,6.34,0.0017643022368343355,0.0017643022368343355,0.9982356977631657,1.0
closed_transfer_unit_reservoir,6.344,0.0017572591235044724,0.0017572591235044724,0.9982427408764956,1.0
closed_transfer_unit_reservoir,6.348,0.0017502441263580752,0.0017502441263580752,0.998249755873642,1.0
closed_transfer_unit_reservoir,6.352,0.0017432571331550365,0.0017432571331550365,0.998256742866845,1.0
closed_transfer_unit_reservoir,6.356,0.0017362980321033196,0.0017362980321033196,0.9982637019678967,1.0
closed_transfer_unit_reservoir,6.36,0.0017293667118571557,0.0017293667118571557,0.9982706332881428,1.0
closed_transfer_unit_reservoir,6.364,0.0017224630615152762,0.0017224630615152762,0.9982775369384848,1.0
closed_transfer_unit_reservoir,6.368,0.0017155869706191255,0.0017155869706191255,0.9982844130293809,1.0
closed_transfer_unit_reservoir,6.372,0.0017087383291511053,0.0017087383291511053,0.9982912616708489,1.0
closed_transfer_unit_reservoir,6.376,0.0017019170275328031,0.0017019170275328031,0.9982980829724672,1.0
closed_transfer_unit_reservoir,6.38,0.0016951229566232505,0.0016951229566232505,0.9983048770433768,1.0
closed_transfer_unit_reservoir,6.384,0.001688356007717165,0.001688356007717165,0.9983116439922828,1.0
closed_transfer_unit_reservoir,6.388,0.0016816160725432229,0.0016816160725432229,0.9983183839274568,1.0
closed_transfer_unit_reservoir,6.392,0.0016749030432623145,0.0016749030432623145,0.9983250969567377,1.0
closed_transfer_unit_reservoir,6.396,0.0016682168124658309,0.0016682168124658309,0.9983317831875341,1.0
closed_transfer_unit_reservoir,6.4,0.001661557273173934,0.001661557273173934,0.998338442726826,1.0
closed_transfer_unit_reservoir,6.404,0.001654924318833856,0.001654924318833856,0.9983450756811661,1.0
closed_transfer_unit_reservoir,6.408,0.0016483178433181827,0.0016483178433181827,0.9983516821566818,1.0
closed_transfer_unit_reservoir,6.412,0.0016417377409231682,0.0016417377409231682,0.9983582622590769,1.0
closed_transfer_unit_reservoir,6.416,0.0016351839063670308,0.0016351839063670308,0.9983648160936329,1.0
closed_transfer_unit_reservoir,6.42,0.0016286562347882806,0.0016286562347882806,0.9983713437652117,1.0
closed_transfer_unit_reservoir,6.424,0.0016221546217440304,0.0016221546217440304,0.998377845378256,1.0
closed_transfer_unit_reservoir,6.428,0.0016156789632083355,0.0016156789632083355,0.9983843210367916,1.0
closed_transfer_unit_reservoir,6.432,0.0016092291555705183,0.0016092291555705183,0.9983907708444295,1.0
closed_transfer_unit_reservoir,6.436,0.0016028050956335218,0.0016028050956335218,0.9983971949043665,1.0
