root,file_name,full_path,extension,artifact_kind,length,score,priority,imports_or_modules
D:\Physical_Physics,integrate.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\integrate.py,.py,python_script,2346,1,low_or_support,__future__; functools; jax; jax._src.typing; jax.numpy
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\interpolate\__init__.py,.py,python_script,581,1,low_or_support,
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\optimize\__init__.py,.py,python_script,581,1,low_or_support,
D:\Physical_Physics,bfgs.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\optimize\bfgs.py,.py,python_script,5609,1,low_or_support,__future__; collections.abc; functools; jax; jax._src.scipy.optimize.line_search; jax.numpy; typing
D:\Physical_Physics,line_search.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\optimize\line_search.py,.py,python_script,13235,1,low_or_support,__future__; functools; jax; jax._src.numpy.util; jax.numpy; typing
D:\Physical_Physics,minimize.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\optimize\minimize.py,.py,python_script,4979,1,low_or_support,__future__; collections.abc; jax; jax._src.scipy.optimize._lbfgs; jax._src.scipy.optimize.bfgs; jax.numpy; typing
D:\Physical_Physics,signal.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\signal.py,.py,python_script,47396,1,low_or_support,__future__; collections.abc; functools; jax; jax._src; jax._src.api_util; jax._src.lax.lax; jax._src.numpy; jax._src.numpy.util; jax._src.third_party.scipy; jax._src.typing; jax._src.util; jax.numpy; jax.numpy.fft; math; numpy; operator; scipy.signal; typing; warnings
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\spatial\__init__.py,.py,python_script,581,1,low_or_support,
D:\Physical_Physics,shard_alike.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\shard_alike.py,.py,python_script,3989,1,low_or_support,functools; itertools; jax._src; jax._src.dispatch; jax._src.interpreters; jax._src.lib; jax._src.lib.mlir; jax._src.tree_util; jax._src.util
D:\Physical_Physics,stages.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\stages.py,.py,python_script,31569,1,low_or_support,__future__; collections.abc; dataclasses; enum; functools; jax._src; jax._src.interpreters; jax._src.layout; jax._src.lib; jax._src.lib.mlir; jax._src.sharding_impls; typing
D:\Physical_Physics,test_loader.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\test_loader.py,.py,python_script,7260,1,low_or_support,__future__; absl.testing; collections.abc; concurrent.futures; contextlib; jax._src; logging; os; re; threading; time; unittest
D:\Physical_Physics,test_multiprocess.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\test_multiprocess.py,.py,python_script,8602,1,low_or_support,absl; absl.testing; jax; jax._src; os; pathlib; portpicker; re; signal; subprocess; time
D:\Physical_Physics,test_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\test_util.py,.py,python_script,81442,1,low_or_support,__future__; absl.testing; collections; collections.abc; contextlib; datetime; functools; hypothesis; inspect; jax; jax._src; jax._src.cloud_tpu_init; jax._src.interpreters; jax._src.lib.mlir.dialects; jax._src.numpy.util; jax._src.public_test_util; jax._src.test_loader; jax._src.typing; jax._src.util; jax.tree_util; logging; math; numpy; numpy.random; os; platform; pytest; re; sys; tempfile; textwrap; threading; typing; unittest; zlib
D:\Physical_Physics,test_warning_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\test_warning_util.py,.py,python_script,4074,1,low_or_support,contextlib; re; threading; warnings
D:\Physical_Physics,tpu_custom_call.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\tpu_custom_call.py,.py,python_script,26097,1,low_or_support,__future__; absl; base64; collections.abc; dataclasses; enum; functools; io; jax; jax._src; jax._src.cloud_tpu_init; jax._src.interpreters; jax._src.lib; jax.interpreters; jaxlib.mlir; jaxlib.mlir.passmanager; typing
D:\Physical_Physics,traceback_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\traceback_util.py,.py,python_script,9141,1,low_or_support,IPython; __future__; collections.abc; functools; jax._src; jax._src.lib; os; sys; traceback; types; typing
D:\Physical_Physics,ad_checkpoint.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\ad_checkpoint.py,.py,python_script,932,1,low_or_support,jax._src.ad_checkpoint; jax._src.interpreters.partial_eval
D:\Physical_Physics,api_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\api_util.py,.py,python_script,979,1,low_or_support,jax._src.api_util; jax._src.core
D:\Physical_Physics,cloud_tpu_init.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\cloud_tpu_init.py,.py,python_script,651,1,low_or_support,jax._src.cloud_tpu_init
D:\Physical_Physics,collect_profile.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\collect_profile.py,.py,python_script,4511,1,low_or_support,__future__; argparse; gzip; jax._src; os; pathlib; tempfile; xprof.convert
D:\Physical_Physics,core.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\core.py,.py,python_script,8619,1,low_or_support,jax._src; jax._src.core; jax._src.deprecations; typing
D:\Physical_Physics,custom_batching.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\custom_batching.py,.py,python_script,691,1,low_or_support,jax._src.custom_batching
D:\Physical_Physics,custom_derivatives.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\custom_derivatives.py,.py,python_script,1967,1,low_or_support,jax._src.ad_util; jax._src.custom_derivatives; jax._src.deprecations; typing
D:\Physical_Physics,custom_transpose.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\custom_transpose.py,.py,python_script,664,1,low_or_support,jax._src.custom_transpose
D:\Physical_Physics,debug.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\debug.py,.py,python_script,1083,1,low_or_support,jax._src.debugger; jax._src.debugging
D:\Physical_Physics,distributed.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\distributed.py,.py,python_script,710,1,low_or_support,jax._src.distributed
D:\Physical_Physics,dlpack.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\dlpack.py,.py,python_script,1411,1,low_or_support,jax._src.deprecations; jax._src.dlpack; typing
D:\Physical_Physics,dtypes.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\dtypes.py,.py,python_script,1188,1,low_or_support,jax._src.dtypes
D:\Physical_Physics,errors.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\errors.py,.py,python_script,1363,1,low_or_support,jax._src.errors; jax._src.lib; jax._src.traceback_util
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\example_libraries\__init__.py,.py,python_script,581,1,low_or_support,
D:\Physical_Physics,stax.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\example_libraries\stax.py,.py,python_script,13862,1,low_or_support,functools; jax; jax.nn; jax.nn.initializers; jax.numpy; operator
D:\Physical_Physics,export.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\export.py,.py,python_script,1537,1,low_or_support,jax._src.export; jax._src.export._export; jax._src.export.shape_poly
D:\Physical_Physics,ffi.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\ffi.py,.py,python_script,1052,1,low_or_support,jax._src.ffi
D:\Physical_Physics,flatten_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\flatten_util.py,.py,python_script,645,1,low_or_support,jax._src.flatten_util
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\__init__.py,.py,python_script,690,1,low_or_support,jax._src; os
D:\Physical_Physics,ad.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\ad.py,.py,python_script,2759,1,low_or_support,__future__; jax._src.interpreters.ad
D:\Physical_Physics,batching.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\batching.py,.py,python_script,2574,1,low_or_support,jax._src.interpreters.batching
D:\Physical_Physics,mlir.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\mlir.py,.py,python_script,3411,1,low_or_support,jax._src.callback; jax._src.deprecations; jax._src.interpreters.mlir; jax._src.mesh; jax._src.sharding_impls; typing
D:\Physical_Physics,partial_eval.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\partial_eval.py,.py,python_script,3924,1,low_or_support,jax._src.core; jax._src.interpreters.partial_eval
D:\Physical_Physics,pxla.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\pxla.py,.py,python_script,1801,1,low_or_support,jax._src.interpreters.pxla; jax._src.mesh; jax._src.op_shardings; jax._src.sharding_impls; jax._src.sharding_specs
D:\Physical_Physics,xla.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\interpreters\xla.py,.py,python_script,1584,1,low_or_support,jax._src; jax._src.deprecations; jax._src.dispatch; jax._src.interpreters.xla; jax._src.lib; typing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\nn\__init__.py,.py,python_script,1730,1,low_or_support,jax._src.nn.functions; jax.nn; jax.numpy
D:\Physical_Physics,initializers.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\nn\initializers.py,.py,python_script,1469,1,low_or_support,jax._src.nn.initializers
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\numpy\__init__.py,.py,python_script,12228,1,low_or_support,jax._src.basearray; jax._src.dtypes; jax._src.numpy.array; jax._src.numpy.array_api_metadata; jax._src.numpy.array_creation; jax._src.numpy.array_methods; jax._src.numpy.einsum; jax._src.numpy.index_tricks; jax._src.numpy.indexing; jax._src.numpy.lax_numpy; jax._src.numpy.polynomial; jax._src.numpy.reductions; jax._src.numpy.scalar_types; jax._src.numpy.setops; jax._src.numpy.sorting; jax._src.numpy.tensor_contractions; jax._src.numpy.ufunc_api; jax._src.numpy.ufuncs; jax._src.numpy.util; jax._s
D:\Physical_Physics,fft.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\numpy\fft.py,.py,python_script,1084,1,low_or_support,jax._src.numpy.fft
D:\Physical_Physics,linalg.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\numpy\linalg.py,.py,python_script,1419,1,low_or_support,jax._src.numpy.linalg
D:\Physical_Physics,profiler.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\profiler.py,.py,python_script,1387,1,low_or_support,jax._src.profiler; typing
D:\Physical_Physics,sharding.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\sharding.py,.py,python_script,2072,1,low_or_support,jax._src.deprecations; jax._src.mesh; jax._src.partition_spec; jax._src.sharding; jax._src.sharding_impls; typing
D:\Physical_Physics,stages.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\stages.py,.py,python_script,1308,1,low_or_support,jax._src.stages
D:\Physical_Physics,test_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\test_util.py,.py,python_script,835,1,low_or_support,jax._src.public_test_util
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tools\__init__.py,.py,python_script,581,1,low_or_support,
D:\Physical_Physics,colab_tpu.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tools\colab_tpu.py,.py,python_script,890,1,low_or_support,
D:\Physical_Physics,jax_to_ir.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tools\jax_to_ir.py,.py,python_script,8711,1,low_or_support,absl; ast; functools; importlib; jax; jax.experimental; jax.numpy; re; tensorflow
D:\Physical_Physics,pgo_nsys_converter.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tools\pgo_nsys_converter.py,.py,python_script,3413,1,low_or_support,argparse; csv; os; re; shutil; subprocess; sys
D:\Physical_Physics,tree.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tree.py,.py,python_script,1106,1,low_or_support,jax._src.tree
D:\Physical_Physics,tree_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\tree_util.py,.py,python_script,3676,1,low_or_support,jax._src.deprecations; jax._src.tree_util; typing
D:\Physical_Physics,util.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\util.py,.py,python_script,4486,1,low_or_support,jax._src.deprecations; jax._src.util; typing
D:\Physical_Physics,version.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\version.py,.py,python_script,6725,1,low_or_support,__future__; datetime; os; pathlib; setuptools.command.build_py; setuptools.command.sdist; subprocess
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\__init__.py,.py,python_script,629,1,low_or_support,.version
D:\Physical_Physics,cpu_sparse.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\cpu_sparse.py,.py,python_script,849,1,low_or_support,.cpu; typing
D:\Physical_Physics,gpu_common_utils.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_common_utils.py,.py,python_script,905,1,low_or_support,
D:\Physical_Physics,gpu_linalg.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_linalg.py,.py,python_script,1394,1,low_or_support,.plugin_support; typing
D:\Physical_Physics,gpu_prng.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_prng.py,.py,python_script,1181,1,low_or_support,.plugin_support; typing
D:\Physical_Physics,gpu_rnn.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_rnn.py,.py,python_script,6410,1,low_or_support,.gpu_common_utils; .plugin_support; functools; jaxlib; jaxlib.mlir.dialects.stablehlo; jaxlib.mlir.ir; numpy
D:\Physical_Physics,gpu_solver.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_solver.py,.py,python_script,2141,1,low_or_support,.plugin_support; typing
D:\Physical_Physics,gpu_sparse.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_sparse.py,.py,python_script,1615,1,low_or_support,.plugin_support; typing
D:\Physical_Physics,gpu_triton.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\gpu_triton.py,.py,python_script,2079,1,low_or_support,.plugin_support; jaxlib
D:\Physical_Physics,hlo_helpers.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\hlo_helpers.py,.py,python_script,10860,1,low_or_support,__future__; collections.abc; functools; jaxlib.mlir.dialects.stablehlo; jaxlib.mlir.ir; numpy; typing; warnings
D:\Physical_Physics,lapack.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\lapack.py,.py,python_script,1820,1,low_or_support,.cpu; .cpu._lapack; numpy; typing
D:\Physical_Physics,plugin_support.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\plugin_support.py,.py,python_script,3578,1,low_or_support,.version; collections.abc; importlib; re; types; warnings
D:\Physical_Physics,version.py,D:\Physical_Physics\mp_env\Lib\site-packages\jaxlib\version.py,.py,python_script,6886,1,low_or_support,__future__; datetime; os; pathlib; setuptools.command.build_py; setuptools.command.sdist; subprocess
D:\Physical_Physics,_tight_layout.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\_tight_layout.py,.py,python_script,12675,1,low_or_support,matplotlib; matplotlib.font_manager; matplotlib.transforms; numpy
D:\Physical_Physics,cm.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\cm.py,.py,python_script,10350,1,low_or_support,collections.abc; matplotlib; matplotlib._cm; matplotlib._cm_bivar; matplotlib._cm_listed; matplotlib._cm_multivar; matplotlib.colorizer
D:\Physical_Physics,colorizer.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\colorizer.py,.py,python_script,25180,1,low_or_support,functools; matplotlib; numpy
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\projections\__init__.py,.py,python_script,4438,1,low_or_support,..; .geo; .polar; mpl_toolkits.mplot3d; warnings
D:\Physical_Physics,mathmpl.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\sphinxext\mathmpl.py,.py,python_script,7871,1,low_or_support,docutils; docutils.parsers.rst; hashlib; matplotlib; matplotlib.rcsetup; pathlib; sphinx; sphinx.errors
D:\Physical_Physics,EpochConverter.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\EpochConverter.py,.py,python_script,2944,1,low_or_support,matplotlib; matplotlib.dates; matplotlib.testing.jpl_units
D:\Physical_Physics,test_artist.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_artist.py,.py,python_script,18599,1,low_or_support,io; itertools; matplotlib; matplotlib.artist; matplotlib.backend_bases; matplotlib.collections; matplotlib.colors; matplotlib.lines; matplotlib.patches; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; pytest
D:\Physical_Physics,test_backend_bases.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_bases.py,.py,python_script,22775,1,low_or_support,importlib; matplotlib; matplotlib.backend_bases; matplotlib.backend_tools; matplotlib.backends.backend_agg; matplotlib.figure; matplotlib.pyplot; matplotlib.testing._markers; numpy; pytest
D:\Physical_Physics,test_backend_qt.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_qt.py,.py,python_script,12928,1,low_or_support,copy; datetime; importlib; matplotlib; matplotlib._pylab_helpers; matplotlib.backends.backend_qt; matplotlib.backends.backend_qt5; matplotlib.backends.backend_qtagg; matplotlib.backends.qt_compat; matplotlib.backends.qt_editor; matplotlib.testing; os; pytest; signal; sys; unittest
D:\Physical_Physics,test_legend.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_legend.py,.py,python_script,55122,1,low_or_support,collections; io; itertools; matplotlib; matplotlib.collections; matplotlib.font_manager; matplotlib.legend; matplotlib.legend_handler; matplotlib.lines; matplotlib.patches; matplotlib.pyplot; matplotlib.testing._markers; matplotlib.testing.decorators; matplotlib.transforms; mpl_toolkits.axes_grid1; numpy; numpy.testing; platform; pytest; time; unittest; warnings
D:\Physical_Physics,test_lines.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_lines.py,.py,python_script,15035,1,low_or_support,cycler; itertools; matplotlib; matplotlib.lines; matplotlib.markers; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; numpy.testing; platform; pytest; timeit; types
D:\Physical_Physics,test_subplots.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_subplots.py,.py,python_script,11082,1,low_or_support,itertools; matplotlib; matplotlib.axes; matplotlib.pyplot; matplotlib.testing.decorators; numpy; platform; pytest
D:\Physical_Physics,test_units.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_units.py,.py,python_script,11675,1,low_or_support,datetime; matplotlib.category; matplotlib.dates; matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.testing.jpl_units; matplotlib.units; numpy; platform; pytest; unittest.mock
D:\Physical_Physics,test_usetex.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_usetex.py,.py,python_script,6405,1,low_or_support,matplotlib; matplotlib.pyplot; matplotlib.testing; matplotlib.testing._markers; matplotlib.testing.decorators; numpy; packaging.version; pytest; tempfile
D:\Physical_Physics,test_widgets.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_widgets.py,.py,python_script,66435,1,low_or_support,functools; io; matplotlib.backend_bases; matplotlib.cbook; matplotlib.colors; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.testing.widgets; matplotlib.widgets; numpy; numpy.testing; operator; pytest; unittest
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\__init__.py,.py,python_script,820,1,low_or_support,mediapipe.python; mediapipe.python.solutions; mediapipe.tasks.python
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\examples\__init__.py,.py,python_script,571,1,low_or_support,
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\model_maker\__init__.py,.py,python_script,1153,1,low_or_support,mediapipe.model_maker.python.core.utils; mediapipe.model_maker.python.text; mediapipe.model_maker.python.vision; mediapipe.model_maker.python.vision.core
D:\Physical_Physics,setup.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\model_maker\setup.py,.py,python_script,4064,1,low_or_support,glob; os; setuptools; shutil
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\tasks\__init__.py,.py,python_script,571,1,low_or_support,
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\sequence\__init__.py,.py,python_script,571,1,low_or_support,
D:\Physical_Physics,media_sequence.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\sequence\media_sequence.py,.py,python_script,36596,1,low_or_support,__future__; mediapipe.util.sequence; numpy
D:\Physical_Physics,media_sequence_test.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\sequence\media_sequence_test.py,.py,python_script,13823,1,low_or_support,__future__; mediapipe.util.sequence; numpy; tensorflow.compat.v1
D:\Physical_Physics,media_sequence_util.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\sequence\media_sequence_util.py,.py,python_script,27189,1,low_or_support,__future__; tensorflow.compat.v1; types
D:\Physical_Physics,media_sequence_util_test.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\sequence\media_sequence_util_test.py,.py,python_script,18180,1,low_or_support,__future__; mediapipe.util.sequence; tensorflow.compat.v1
D:\Physical_Physics,betweenness.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\betweenness.py,.py,python_script,14383,1,low_or_support,collections; heapq; itertools; networkx; networkx.algorithms.shortest_paths.weighted; networkx.utils; networkx.utils.decorators
D:\Physical_Physics,current_flow_closeness.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\current_flow_closeness.py,.py,python_script,3327,1,low_or_support,networkx; networkx.algorithms.centrality.flow_matrix; networkx.utils
D:\Physical_Physics,dispersion.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\dispersion.py,.py,python_script,3631,1,low_or_support,itertools; networkx
D:\Physical_Physics,reaching.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\reaching.py,.py,python_script,7243,1,low_or_support,networkx; networkx.utils
D:\Physical_Physics,second_order.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\second_order.py,.py,python_script,5012,1,low_or_support,networkx; networkx.utils; numpy; this
D:\Physical_Physics,subgraph_alg.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\subgraph_alg.py,.py,python_script,9513,1,low_or_support,networkx; networkx.utils; numpy; scipy
D:\Physical_Physics,weakly_connected.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\components\weakly_connected.py,.py,python_script,4455,1,low_or_support,networkx; networkx.utils.decorators
D:\Physical_Physics,edge_kcomponents.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\connectivity\edge_kcomponents.py,.py,python_script,20894,1,low_or_support,a; functools; itertools; networkx; networkx.utils
D:\Physical_Physics,kcomponents.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\connectivity\kcomponents.py,.py,python_script,8171,1,low_or_support,collections; itertools; networkx; networkx.algorithms.flow; networkx.utils; operator
D:\Physical_Physics,utils.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\connectivity\utils.py,.py,python_script,3217,1,low_or_support,networkx
D:\Physical_Physics,d_separation.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\d_separation.py,.py,python_script,27283,1,low_or_support,collections; itertools; networkx; networkx.utils; warnings
D:\Physical_Physics,dominating.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\dominating.py,.py,python_script,2669,1,low_or_support,itertools; networkx; networkx.utils
D:\Physical_Physics,boykovkolmogorov.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\flow\boykovkolmogorov.py,.py,python_script,13334,1,low_or_support,collections; networkx; networkx.algorithms.flow.utils; operator; the
D:\Physical_Physics,isomorph.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\isomorphism\isomorph.py,.py,python_script,7114,1,low_or_support,networkx; networkx.exception
D:\Physical_Physics,temporalisomorphvf2.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\isomorphism\temporalisomorphvf2.py,.py,python_script,10948,1,low_or_support,.isomorphvf2; networkx
D:\Physical_Physics,vf2userfunc.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\isomorphism\vf2userfunc.py,.py,python_script,7371,1,low_or_support,.
D:\Physical_Physics,polynomials.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\polynomials.py,.py,python_script,11278,1,low_or_support,collections; networkx; networkx.utils; sympy
D:\Physical_Physics,summarization.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\summarization.py,.py,python_script,23251,1,low_or_support,collections; networkx
D:\Physical_Physics,test_layout.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\drawing\tests\test_layout.py,.py,python_script,20611,1,low_or_support,math; networkx; pytest
D:\Physical_Physics,test_pylab.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\drawing\tests\test_pylab.py,.py,python_script,35921,1,low_or_support,itertools; matplotlib.collections; matplotlib.patches; networkx; os; pytest; warnings
D:\Physical_Physics,algebraicconnectivity.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\linalg\algebraicconnectivity.py,.py,python_script,21149,1,low_or_support,functools; networkx; networkx.utils; numpy; scipy
D:\Physical_Physics,graph6.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\graph6.py,.py,python_script,11401,1,low_or_support,itertools; networkx; networkx.exception; networkx.utils
D:\Physical_Physics,p2g.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\p2g.py,.py,python_script,3092,1,low_or_support,networkx; networkx.utils
D:\Physical_Physics,sparse6.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\sparse6.py,.py,python_script,10315,1,low_or_support,networkx; networkx.exception; networkx.readwrite.graph6; networkx.utils
D:\Physical_Physics,backends.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\utils\backends.py,.py,python_script,113169,1,low_or_support,.configs; .decorators; collections.abc; copy; functools; importlib.metadata; inspect; io; itertools; logging; networkx; numpy; numpy.random; os; pytest; random; scipy.sparse; warnings
D:\Physical_Physics,mapped_queue.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\utils\mapped_queue.py,.py,python_script,10184,1,low_or_support,heapq
D:\Physical_Physics,test_rcm.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\utils\tests\test_rcm.py,.py,python_script,1421,1,low_or_support,networkx; networkx.utils
D:\Physical_Physics,union_find.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\utils\union_find.py,.py,python_script,3338,1,low_or_support,networkx.utils
