scenario,coupling,detuning,capture_margin,capture_admissible,phase_witness,witness_abs,phase_velocity_residual,basin_width
unit_coupling_capture_window,1.0,0.06499999999999995,0.935,1,0.06499999999999995,0.06499999999999995,0.0,2.0
unit_coupling_capture_window,1.0,0.07000000000000006,0.9299999999999999,1,0.07000000000000006,0.07000000000000006,0.0,2.0
unit_coupling_capture_window,1.0,0.07499999999999996,0.925,1,0.07499999999999996,0.07499999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.08000000000000007,0.9199999999999999,1,0.08000000000000007,0.08000000000000007,0.0,2.0
unit_coupling_capture_window,1.0,0.08499999999999996,0.915,1,0.08499999999999996,0.08499999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.09000000000000008,0.9099999999999999,1,0.09000000000000008,0.09000000000000008,0.0,2.0
unit_coupling_capture_window,1.0,0.09499999999999997,0.905,1,0.09499999999999997,0.09499999999999997,0.0,2.0
unit_coupling_capture_window,1.0,0.10000000000000009,0.8999999999999999,1,0.10000000000000009,0.10000000000000009,0.0,2.0
unit_coupling_capture_window,1.0,0.10499999999999998,0.895,1,0.10499999999999998,0.10499999999999998,0.0,2.0
unit_coupling_capture_window,1.0,0.1100000000000001,0.8899999999999999,1,0.1100000000000001,0.1100000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.11499999999999999,0.885,1,0.11499999999999999,0.11499999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.1200000000000001,0.8799999999999999,1,0.1200000000000001,0.1200000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.125,0.875,1,0.125,0.125,0.0,2.0
unit_coupling_capture_window,1.0,0.13000000000000012,0.8699999999999999,1,0.13000000000000012,0.13000000000000012,0.0,2.0
unit_coupling_capture_window,1.0,0.135,0.865,1,0.135,0.135,0.0,2.0
unit_coupling_capture_window,1.0,0.14000000000000012,0.8599999999999999,1,0.14000000000000012,0.14000000000000012,0.0,2.0
unit_coupling_capture_window,1.0,0.14500000000000002,0.855,1,0.14500000000000002,0.14500000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.15000000000000013,0.8499999999999999,1,0.15000000000000013,0.15000000000000013,0.0,2.0
unit_coupling_capture_window,1.0,0.15500000000000003,0.845,1,0.15500000000000003,0.15500000000000003,0.0,2.0
unit_coupling_capture_window,1.0,0.15999999999999992,0.8400000000000001,1,0.15999999999999992,0.15999999999999992,0.0,2.0
unit_coupling_capture_window,1.0,0.16500000000000004,0.835,1,0.16500000000000004,0.16500000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.16999999999999993,0.8300000000000001,1,0.16999999999999993,0.16999999999999993,0.0,2.0
unit_coupling_capture_window,1.0,0.17500000000000004,0.825,1,0.17500000000000004,0.17500000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.17999999999999994,0.8200000000000001,1,0.17999999999999994,0.17999999999999994,0.0,2.0
unit_coupling_capture_window,1.0,0.18500000000000005,0.815,1,0.18500000000000005,0.18500000000000005,0.0,2.0
unit_coupling_capture_window,1.0,0.18999999999999995,0.81,1,0.18999999999999995,0.18999999999999995,0.0,2.0
unit_coupling_capture_window,1.0,0.19500000000000006,0.8049999999999999,1,0.19500000000000006,0.19500000000000006,0.0,2.0
unit_coupling_capture_window,1.0,0.19999999999999996,0.8,1,0.19999999999999996,0.19999999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.20500000000000007,0.7949999999999999,1,0.20500000000000007,0.20500000000000007,0.0,2.0
unit_coupling_capture_window,1.0,0.20999999999999996,0.79,1,0.20999999999999996,0.20999999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.21500000000000008,0.7849999999999999,1,0.21500000000000008,0.21500000000000008,0.0,2.0
unit_coupling_capture_window,1.0,0.21999999999999997,0.78,1,0.21999999999999997,0.21999999999999997,0.0,2.0
unit_coupling_capture_window,1.0,0.2250000000000001,0.7749999999999999,1,0.2250000000000001,0.2250000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.22999999999999998,0.77,1,0.22999999999999998,0.22999999999999998,0.0,2.0
unit_coupling_capture_window,1.0,0.2350000000000001,0.7649999999999999,1,0.2350000000000001,0.2350000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.24,0.76,1,0.24,0.24,0.0,2.0
unit_coupling_capture_window,1.0,0.2450000000000001,0.7549999999999999,1,0.2450000000000001,0.2450000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.25,0.75,1,0.25,0.25,0.0,2.0
unit_coupling_capture_window,1.0,0.2550000000000001,0.7449999999999999,1,0.2550000000000001,0.2550000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.26,0.74,1,0.26,0.26,0.0,2.0
unit_coupling_capture_window,1.0,0.2650000000000001,0.7349999999999999,1,0.2650000000000001,0.2650000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.27,0.73,1,0.27,0.27,0.0,2.0
unit_coupling_capture_window,1.0,0.27500000000000013,0.7249999999999999,1,0.27500000000000013,0.27500000000000013,0.0,2.0
unit_coupling_capture_window,1.0,0.28,0.72,1,0.28,0.28,0.0,2.0
unit_coupling_capture_window,1.0,0.28500000000000014,0.7149999999999999,1,0.28500000000000014,0.28500000000000014,0.0,2.0
unit_coupling_capture_window,1.0,0.29000000000000004,0.71,1,0.29000000000000004,0.29000000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.29499999999999993,0.7050000000000001,1,0.29499999999999993,0.29499999999999993,0.0,2.0
unit_coupling_capture_window,1.0,0.30000000000000004,0.7,1,0.30000000000000004,0.30000000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.30499999999999994,0.6950000000000001,1,0.30499999999999994,0.30499999999999994,0.0,2.0
unit_coupling_capture_window,1.0,0.31000000000000005,0.69,1,0.31000000000000005,0.31000000000000005,0.0,2.0
unit_coupling_capture_window,1.0,0.31499999999999995,0.685,1,0.31499999999999995,0.31499999999999995,0.0,2.0
unit_coupling_capture_window,1.0,0.32000000000000006,0.6799999999999999,1,0.32000000000000006,0.32000000000000006,0.0,2.0
unit_coupling_capture_window,1.0,0.32499999999999996,0.675,1,0.32499999999999996,0.32499999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.33000000000000007,0.6699999999999999,1,0.33000000000000007,0.33000000000000007,0.0,2.0
unit_coupling_capture_window,1.0,0.33499999999999996,0.665,1,0.33499999999999996,0.33499999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.3400000000000001,0.6599999999999999,1,0.3400000000000001,0.3400000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.345,0.655,1,0.345,0.345,0.0,2.0
unit_coupling_capture_window,1.0,0.3500000000000001,0.6499999999999999,1,0.3500000000000001,0.3500000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.355,0.645,1,0.355,0.355,0.0,2.0
unit_coupling_capture_window,1.0,0.3600000000000001,0.6399999999999999,1,0.3600000000000001,0.3600000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.365,0.635,1,0.365,0.365,0.0,2.0
unit_coupling_capture_window,1.0,0.3700000000000001,0.6299999999999999,1,0.3700000000000001,0.3700000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.375,0.625,1,0.375,0.375,0.0,2.0
unit_coupling_capture_window,1.0,0.3800000000000001,0.6199999999999999,1,0.3800000000000001,0.3800000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.385,0.615,1,0.385,0.385,0.0,2.0
unit_coupling_capture_window,1.0,0.3900000000000001,0.6099999999999999,1,0.3900000000000001,0.3900000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.395,0.605,1,0.395,0.395,0.0,2.0
unit_coupling_capture_window,1.0,0.40000000000000013,0.5999999999999999,1,0.40000000000000013,0.40000000000000013,0.0,2.0
unit_coupling_capture_window,1.0,0.405,0.595,1,0.405,0.405,0.0,2.0
unit_coupling_capture_window,1.0,0.41000000000000014,0.5899999999999999,1,0.41000000000000014,0.41000000000000014,0.0,2.0
unit_coupling_capture_window,1.0,0.41500000000000004,0.585,1,0.41500000000000004,0.41500000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.41999999999999993,0.5800000000000001,1,0.41999999999999993,0.41999999999999993,0.0,2.0
unit_coupling_capture_window,1.0,0.42500000000000004,0.575,1,0.42500000000000004,0.42500000000000004,0.0,2.0
unit_coupling_capture_window,1.0,0.42999999999999994,0.5700000000000001,1,0.42999999999999994,0.42999999999999994,0.0,2.0
unit_coupling_capture_window,1.0,0.43500000000000005,0.565,1,0.43500000000000005,0.43500000000000005,0.0,2.0
unit_coupling_capture_window,1.0,0.43999999999999995,0.56,1,0.43999999999999995,0.43999999999999995,0.0,2.0
unit_coupling_capture_window,1.0,0.44500000000000006,0.5549999999999999,1,0.44500000000000006,0.44500000000000006,0.0,2.0
unit_coupling_capture_window,1.0,0.44999999999999996,0.55,1,0.44999999999999996,0.44999999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.45500000000000007,0.5449999999999999,1,0.45500000000000007,0.45500000000000007,0.0,2.0
unit_coupling_capture_window,1.0,0.45999999999999996,0.54,1,0.45999999999999996,0.45999999999999996,0.0,2.0
unit_coupling_capture_window,1.0,0.4650000000000001,0.5349999999999999,1,0.4650000000000001,0.4650000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.47,0.53,1,0.47,0.47,0.0,2.0
unit_coupling_capture_window,1.0,0.4750000000000001,0.5249999999999999,1,0.4750000000000001,0.4750000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.48,0.52,1,0.48,0.48,0.0,2.0
unit_coupling_capture_window,1.0,0.4850000000000001,0.5149999999999999,1,0.4850000000000001,0.4850000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.49,0.51,1,0.49,0.49,0.0,2.0
unit_coupling_capture_window,1.0,0.4950000000000001,0.5049999999999999,1,0.4950000000000001,0.4950000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.5,0.5,1,0.5,0.5,0.0,2.0
unit_coupling_capture_window,1.0,0.5050000000000001,0.4949999999999999,1,0.5050000000000001,0.5050000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.51,0.49,1,0.51,0.51,0.0,2.0
unit_coupling_capture_window,1.0,0.5150000000000001,0.4849999999999999,1,0.5150000000000001,0.5150000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.52,0.48,1,0.52,0.52,0.0,2.0
unit_coupling_capture_window,1.0,0.5250000000000001,0.47499999999999987,1,0.5250000000000001,0.5250000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.53,0.47,1,0.53,0.53,0.0,2.0
unit_coupling_capture_window,1.0,0.5350000000000001,0.46499999999999986,1,0.5350000000000001,0.5350000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.54,0.45999999999999996,1,0.54,0.54,0.0,2.0
unit_coupling_capture_window,1.0,0.5449999999999999,0.45500000000000007,1,0.5449999999999999,0.5449999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.55,0.44999999999999996,1,0.55,0.55,0.0,2.0
unit_coupling_capture_window,1.0,0.5549999999999999,0.44500000000000006,1,0.5549999999999999,0.5549999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.56,0.43999999999999995,1,0.56,0.56,0.0,2.0
unit_coupling_capture_window,1.0,0.565,0.43500000000000005,1,0.565,0.565,0.0,2.0
unit_coupling_capture_window,1.0,0.5700000000000001,0.42999999999999994,1,0.5700000000000001,0.5700000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.575,0.42500000000000004,1,0.575,0.575,0.0,2.0
unit_coupling_capture_window,1.0,0.5800000000000001,0.41999999999999993,1,0.5800000000000001,0.5800000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.585,0.41500000000000004,1,0.585,0.585,0.0,2.0
unit_coupling_capture_window,1.0,0.5900000000000001,0.4099999999999999,1,0.5900000000000001,0.5900000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.595,0.405,1,0.595,0.595,0.0,2.0
unit_coupling_capture_window,1.0,0.6000000000000001,0.3999999999999999,1,0.6000000000000001,0.6000000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.605,0.395,1,0.605,0.605,0.0,2.0
unit_coupling_capture_window,1.0,0.6100000000000001,0.3899999999999999,1,0.6100000000000001,0.6100000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.615,0.385,1,0.615,0.615,0.0,2.0
unit_coupling_capture_window,1.0,0.6200000000000001,0.3799999999999999,1,0.6200000000000001,0.6200000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.625,0.375,1,0.625,0.625,0.0,2.0
unit_coupling_capture_window,1.0,0.6300000000000001,0.3699999999999999,1,0.6300000000000001,0.6300000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.635,0.365,1,0.635,0.635,0.0,2.0
unit_coupling_capture_window,1.0,0.6400000000000001,0.3599999999999999,1,0.6400000000000001,0.6400000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.645,0.355,1,0.645,0.645,0.0,2.0
unit_coupling_capture_window,1.0,0.6500000000000001,0.34999999999999987,1,0.6500000000000001,0.6500000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.655,0.345,1,0.655,0.655,0.0,2.0
unit_coupling_capture_window,1.0,0.6600000000000001,0.33999999999999986,1,0.6600000000000001,0.6600000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.665,0.33499999999999996,1,0.665,0.665,0.0,2.0
unit_coupling_capture_window,1.0,0.6699999999999999,0.33000000000000007,1,0.6699999999999999,0.6699999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.675,0.32499999999999996,1,0.675,0.675,0.0,2.0
unit_coupling_capture_window,1.0,0.6799999999999999,0.32000000000000006,1,0.6799999999999999,0.6799999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.685,0.31499999999999995,1,0.685,0.685,0.0,2.0
unit_coupling_capture_window,1.0,0.69,0.31000000000000005,1,0.69,0.69,0.0,2.0
unit_coupling_capture_window,1.0,0.6950000000000001,0.30499999999999994,1,0.6950000000000001,0.6950000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.7,0.30000000000000004,1,0.7,0.7,0.0,2.0
unit_coupling_capture_window,1.0,0.7050000000000001,0.29499999999999993,1,0.7050000000000001,0.7050000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.71,0.29000000000000004,1,0.71,0.71,0.0,2.0
unit_coupling_capture_window,1.0,0.7150000000000001,0.2849999999999999,1,0.7150000000000001,0.7150000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.72,0.28,1,0.72,0.72,0.0,2.0
unit_coupling_capture_window,1.0,0.7250000000000001,0.2749999999999999,1,0.7250000000000001,0.7250000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.73,0.27,1,0.73,0.73,0.0,2.0
unit_coupling_capture_window,1.0,0.7350000000000001,0.2649999999999999,1,0.7350000000000001,0.7350000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.74,0.26,1,0.74,0.74,0.0,2.0
unit_coupling_capture_window,1.0,0.7450000000000001,0.2549999999999999,1,0.7450000000000001,0.7450000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.75,0.25,1,0.75,0.75,0.0,2.0
unit_coupling_capture_window,1.0,0.7549999999999999,0.2450000000000001,1,0.7549999999999999,0.7549999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.7600000000000002,0.23999999999999977,1,0.7600000000000002,0.7600000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.7650000000000001,0.23499999999999988,1,0.7650000000000001,0.7650000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.77,0.22999999999999998,1,0.77,0.77,0.0,2.0
unit_coupling_capture_window,1.0,0.7749999999999999,0.2250000000000001,1,0.7749999999999999,0.7749999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.7800000000000002,0.21999999999999975,1,0.7800000000000002,0.7800000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.7850000000000001,0.21499999999999986,1,0.7850000000000001,0.7850000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.79,0.20999999999999996,1,0.79,0.79,0.0,2.0
unit_coupling_capture_window,1.0,0.7949999999999999,0.20500000000000007,1,0.7949999999999999,0.7949999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.7999999999999998,0.20000000000000018,1,0.7999999999999998,0.7999999999999998,0.0,2.0
unit_coupling_capture_window,1.0,0.8050000000000002,0.19499999999999984,1,0.8050000000000002,0.8050000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.81,0.18999999999999995,1,0.81,0.81,0.0,2.0
unit_coupling_capture_window,1.0,0.815,0.18500000000000005,1,0.815,0.815,0.0,2.0
unit_coupling_capture_window,1.0,0.8199999999999998,0.18000000000000016,1,0.8199999999999998,0.8199999999999998,0.0,2.0
unit_coupling_capture_window,1.0,0.8250000000000002,0.17499999999999982,1,0.8250000000000002,0.8250000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.8300000000000001,0.16999999999999993,1,0.8300000000000001,0.8300000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.835,0.16500000000000004,1,0.835,0.835,0.0,2.0
unit_coupling_capture_window,1.0,0.8399999999999999,0.16000000000000014,1,0.8399999999999999,0.8399999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.8450000000000002,0.1549999999999998,1,0.8450000000000002,0.8450000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.8500000000000001,0.1499999999999999,1,0.8500000000000001,0.8500000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.855,0.14500000000000002,1,0.855,0.855,0.0,2.0
unit_coupling_capture_window,1.0,0.8599999999999999,0.14000000000000012,1,0.8599999999999999,0.8599999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.8650000000000002,0.1349999999999998,1,0.8650000000000002,0.8650000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.8700000000000001,0.1299999999999999,1,0.8700000000000001,0.8700000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.875,0.125,1,0.875,0.875,0.0,2.0
unit_coupling_capture_window,1.0,0.8799999999999999,0.1200000000000001,1,0.8799999999999999,0.8799999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.8850000000000002,0.11499999999999977,1,0.8850000000000002,0.8850000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.8900000000000001,0.10999999999999988,1,0.8900000000000001,0.8900000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.895,0.10499999999999998,1,0.895,0.895,0.0,2.0
unit_coupling_capture_window,1.0,0.8999999999999999,0.10000000000000009,1,0.8999999999999999,0.8999999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.9050000000000002,0.09499999999999975,1,0.9050000000000002,0.9050000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.9100000000000001,0.08999999999999986,1,0.9100000000000001,0.9100000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.915,0.08499999999999996,1,0.915,0.915,0.0,2.0
unit_coupling_capture_window,1.0,0.9199999999999999,0.08000000000000007,1,0.9199999999999999,0.9199999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.9250000000000003,0.07499999999999973,1,0.9250000000000003,0.9250000000000003,0.0,2.0
unit_coupling_capture_window,1.0,0.9300000000000002,0.06999999999999984,1,0.9300000000000002,0.9300000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.935,0.06499999999999995,1,0.935,0.935,0.0,2.0
unit_coupling_capture_window,1.0,0.94,0.06000000000000005,1,0.94,0.94,0.0,2.0
unit_coupling_capture_window,1.0,0.9449999999999998,0.05500000000000016,1,0.9449999999999998,0.9449999999999998,0.0,2.0
unit_coupling_capture_window,1.0,0.9500000000000002,0.04999999999999982,1,0.9500000000000002,0.9500000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.9550000000000001,0.04499999999999993,1,0.9550000000000001,0.9550000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.96,0.040000000000000036,1,0.96,0.96,0.0,2.0
unit_coupling_capture_window,1.0,0.9649999999999999,0.03500000000000014,1,0.9649999999999999,0.9649999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.9700000000000002,0.029999999999999805,1,0.9700000000000002,0.9700000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.9750000000000001,0.02499999999999991,1,0.9750000000000001,0.9750000000000001,0.0,2.0
unit_coupling_capture_window,1.0,0.98,0.020000000000000018,1,0.98,0.98,0.0,2.0
unit_coupling_capture_window,1.0,0.9849999999999999,0.015000000000000124,1,0.9849999999999999,0.9849999999999999,0.0,2.0
unit_coupling_capture_window,1.0,0.9900000000000002,0.009999999999999787,1,0.9900000000000002,0.9900000000000002,0.0,2.0
unit_coupling_capture_window,1.0,0.9950000000000001,0.004999999999999893,1,0.9950000000000001,0.9950000000000001,0.0,2.0
unit_coupling_capture_window,1.0,1.0,0.0,1,1.0,1.0,0.0,2.0
unit_coupling_capture_window,1.0,1.005,-0.004999999999999893,0,1.005,1.005,0.0,2.0
unit_coupling_capture_window,1.0,1.0100000000000002,-0.010000000000000231,0,1.0100000000000002,1.0100000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.0150000000000001,-0.015000000000000124,0,1.0150000000000001,1.0150000000000001,0.0,2.0
unit_coupling_capture_window,1.0,1.02,-0.020000000000000018,0,1.02,1.02,0.0,2.0
unit_coupling_capture_window,1.0,1.025,-0.02499999999999991,0,1.025,1.025,0.0,2.0
unit_coupling_capture_window,1.0,1.0300000000000002,-0.03000000000000025,0,1.0300000000000002,1.0300000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.0350000000000001,-0.03500000000000014,0,1.0350000000000001,1.0350000000000001,0.0,2.0
unit_coupling_capture_window,1.0,1.04,-0.040000000000000036,0,1.04,1.04,0.0,2.0
unit_coupling_capture_window,1.0,1.045,-0.04499999999999993,0,1.045,1.045,0.0,2.0
unit_coupling_capture_window,1.0,1.0500000000000003,-0.050000000000000266,0,1.0500000000000003,1.0500000000000003,0.0,2.0
unit_coupling_capture_window,1.0,1.0550000000000002,-0.05500000000000016,0,1.0550000000000002,1.0550000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.06,-0.06000000000000005,0,1.06,1.06,0.0,2.0
unit_coupling_capture_window,1.0,1.065,-0.06499999999999995,0,1.065,1.065,0.0,2.0
unit_coupling_capture_window,1.0,1.0699999999999998,-0.06999999999999984,0,1.0699999999999998,1.0699999999999998,0.0,2.0
unit_coupling_capture_window,1.0,1.0750000000000002,-0.07500000000000018,0,1.0750000000000002,1.0750000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.08,-0.08000000000000007,0,1.08,1.08,0.0,2.0
unit_coupling_capture_window,1.0,1.085,-0.08499999999999996,0,1.085,1.085,0.0,2.0
unit_coupling_capture_window,1.0,1.0899999999999999,-0.08999999999999986,0,1.0899999999999999,1.0899999999999999,0.0,2.0
unit_coupling_capture_window,1.0,1.0950000000000002,-0.0950000000000002,0,1.0950000000000002,1.0950000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.1,-0.10000000000000009,0,1.1,1.1,0.0,2.0
unit_coupling_capture_window,1.0,1.105,-0.10499999999999998,0,1.105,1.105,0.0,2.0
unit_coupling_capture_window,1.0,1.1099999999999999,-0.10999999999999988,0,1.1099999999999999,1.1099999999999999,0.0,2.0
unit_coupling_capture_window,1.0,1.1150000000000002,-0.11500000000000021,0,1.1150000000000002,1.1150000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.12,-0.1200000000000001,0,1.12,1.12,0.0,2.0
unit_coupling_capture_window,1.0,1.125,-0.125,0,1.125,1.125,0.0,2.0
unit_coupling_capture_window,1.0,1.13,-0.1299999999999999,0,1.13,1.13,0.0,2.0
unit_coupling_capture_window,1.0,1.1350000000000002,-0.13500000000000023,0,1.1350000000000002,1.1350000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.1400000000000001,-0.14000000000000012,0,1.1400000000000001,1.1400000000000001,0.0,2.0
unit_coupling_capture_window,1.0,1.145,-0.14500000000000002,0,1.145,1.145,0.0,2.0
unit_coupling_capture_window,1.0,1.15,-0.1499999999999999,0,1.15,1.15,0.0,2.0
unit_coupling_capture_window,1.0,1.1550000000000002,-0.15500000000000025,0,1.1550000000000002,1.1550000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.1600000000000001,-0.16000000000000014,0,1.1600000000000001,1.1600000000000001,0.0,2.0
unit_coupling_capture_window,1.0,1.165,-0.16500000000000004,0,1.165,1.165,0.0,2.0
unit_coupling_capture_window,1.0,1.17,-0.16999999999999993,0,1.17,1.17,0.0,2.0
unit_coupling_capture_window,1.0,1.1750000000000003,-0.17500000000000027,0,1.1750000000000003,1.1750000000000003,0.0,2.0
unit_coupling_capture_window,1.0,1.1800000000000002,-0.18000000000000016,0,1.1800000000000002,1.1800000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.185,-0.18500000000000005,0,1.185,1.185,0.0,2.0
unit_coupling_capture_window,1.0,1.19,-0.18999999999999995,0,1.19,1.19,0.0,2.0
unit_coupling_capture_window,1.0,1.1949999999999998,-0.19499999999999984,0,1.1949999999999998,1.1949999999999998,0.0,2.0
unit_coupling_capture_window,1.0,1.2000000000000002,-0.20000000000000018,0,1.2000000000000002,1.2000000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.205,-0.20500000000000007,0,1.205,1.205,0.0,2.0
unit_coupling_capture_window,1.0,1.21,-0.20999999999999996,0,1.21,1.21,0.0,2.0
unit_coupling_capture_window,1.0,1.2149999999999999,-0.21499999999999986,0,1.2149999999999999,1.2149999999999999,0.0,2.0
unit_coupling_capture_window,1.0,1.2200000000000002,-0.2200000000000002,0,1.2200000000000002,1.2200000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.225,-0.2250000000000001,0,1.225,1.225,0.0,2.0
unit_coupling_capture_window,1.0,1.23,-0.22999999999999998,0,1.23,1.23,0.0,2.0
unit_coupling_capture_window,1.0,1.2349999999999999,-0.23499999999999988,0,1.2349999999999999,1.2349999999999999,0.0,2.0
unit_coupling_capture_window,1.0,1.2400000000000002,-0.2400000000000002,0,1.2400000000000002,1.2400000000000002,0.0,2.0
unit_coupling_capture_window,1.0,1.245,-0.2450000000000001,0,1.245,1.245,0.0,2.0
unit_coupling_capture_window,1.0,1.25,-0.25,0,1.25,1.25,0.0,2.0
weak_coupling_narrow_window,0.35,-0.6,-0.25,0,-1.7142857142857144,1.7142857142857144,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5975,-0.24750000000000005,0,-1.7071428571428573,1.7071428571428573,0.0,0.7
weak_coupling_narrow_window,0.35,-0.595,-0.245,0,-1.7,1.7,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5925,-0.24250000000000005,0,-1.692857142857143,1.692857142857143,0.0,0.7
weak_coupling_narrow_window,0.35,-0.59,-0.24,0,-1.6857142857142857,1.6857142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5875,-0.23750000000000004,0,-1.6785714285714288,1.6785714285714288,0.0,0.7
weak_coupling_narrow_window,0.35,-0.585,-0.235,0,-1.6714285714285715,1.6714285714285715,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5825,-0.23250000000000004,0,-1.6642857142857144,1.6642857142857144,0.0,0.7
weak_coupling_narrow_window,0.35,-0.58,-0.22999999999999998,0,-1.657142857142857,1.657142857142857,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5775,-0.22750000000000004,0,-1.6500000000000001,1.6500000000000001,0.0,0.7
weak_coupling_narrow_window,0.35,-0.575,-0.22499999999999998,0,-1.6428571428571428,1.6428571428571428,0.0,0.7
weak_coupling_narrow_window,0.35,-0.5725,-0.22250000000000003,0,-1.635714285714286,1.635714285714286,0.0,0.7
